,State,Year,Quarter,Pincode,Reg_Users
1927,Goa,2021,3,403521,19690
1928,Goa,2021,3,403512,17249
1929,Goa,2021,3,403515,14917
1930,Goa,2021,4,403601,39985
1931,Goa,2021,4,403001,38489
1932,Goa,2021,4,403516,37615
1933,Goa,2021,4,403401,36388
1934,Goa,2021,4,403507,30339
1935,Goa,2021,4,403802,28748
1936,Goa,2021,4,403722,28215
1937,Goa,2021,4,403521,20963
1938,Goa,2021,4,403512,18476
1939,Goa,2021,4,403515,15851
1940,Goa,2022,1,403601,42284
1941,Goa,2022,1,403001,40658
1942,Goa,2022,1,403516,39737
1943,Goa,2022,1,403401,38530
1944,Goa,2022,1,403507,32152
1945,Goa,2022,1,403802,30460
1946,Goa,2022,1,403722,29946
1947,Goa,2022,1,403521,22153
1948,Goa,2022,1,403512,19621
1949,Goa,2022,1,403515,16746
1950,Goa,2022,2,403601,44524
1951,Goa,2022,2,403001,42745
1952,Goa,2022,2,403516,41711
1953,Goa,2022,2,403401,40592
1954,Goa,2022,2,403507,33849
1955,Goa,2022,2,403802,32057
1956,Goa,2022,2,403722,31588
1957,Goa,2022,2,403521,23291
1958,Goa,2022,2,403512,20688
1959,Goa,2022,2,403515,17575
1960,Goa,2022,3,403601,46781
1961,Goa,2022,3,403001,44871
1962,Goa,2022,3,403516,43715
1963,Goa,2022,3,403401,42722
1964,Goa,2022,3,403507,35584
1965,Goa,2022,3,403802,33724
1966,Goa,2022,3,403722,33341
1967,Goa,2022,3,403521,24473
1968,Goa,2022,3,403512,21788
1969,Goa,2022,3,403515,18401
1970,Goa,2022,4,403601,49007
1971,Goa,2022,4,403001,46997
1972,Goa,2022,4,403516,45745
1973,Goa,2022,4,403401,44729
1974,Goa,2022,4,403507,37261
1975,Goa,2022,4,403802,35405
1976,Goa,2022,4,403722,35057
1977,Goa,2022,4,403521,25628
1978,Goa,2022,4,403512,22733
1979,Goa,2022,4,403515,19246
1980,Gujarat,2018,1,395006,72275
1981,Gujarat,2018,1,395010,45734
1982,Gujarat,2018,1,395004,37825
1983,Gujarat,2018,1,382350,32292
1984,Gujarat,2018,1,394210,31969
1985,Gujarat,2018,1,395003,30787
1986,Gujarat,2018,1,382481,25321
1987,Gujarat,2018,1,395009,23628
1988,Gujarat,2018,1,396191,22824
1989,Gujarat,2018,1,382415,22742
1990,Gujarat,2018,2,395006,94500
1991,Gujarat,2018,2,395010,60175
1992,Gujarat,2018,2,395004,49139
1993,Gujarat,2018,2,394210,44190
1994,Gujarat,2018,2,382350,41644
1995,Gujarat,2018,2,395003,40881
1996,Gujarat,2018,2,382481,32292
1997,Gujarat,2018,2,396191,30464
1998,Gujarat,2018,2,395009,30378
1999,Gujarat,2018,2,382415,29895
2000,Gujarat,2018,3,395006,113391
2001,Gujarat,2018,3,395010,73560
2002,Gujarat,2018,3,395004,58525
2003,Gujarat,2018,3,394210,56563
2004,Gujarat,2018,3,395003,50366
2005,Gujarat,2018,3,382350,49974
2006,Gujarat,2018,3,396191,38490
2007,Gujarat,2018,3,382481,38313
2008,Gujarat,2018,3,395009,36563
2009,Gujarat,2018,3,382415,36510
2010,Gujarat,2018,4,395006,135881
2011,Gujarat,2018,4,395010,89595
2012,Gujarat,2018,4,394210,71909
2013,Gujarat,2018,4,395004,69666
2014,Gujarat,2018,4,382350,62863
2015,Gujarat,2018,4,395003,62164
2016,Gujarat,2018,4,382481,50895
2017,Gujarat,2018,4,396191,48467
2018,Gujarat,2018,4,382415,46926
2019,Gujarat,2018,4,395009,44962
2020,Gujarat,2019,1,395006,157558
2021,Gujarat,2019,1,395010,104683
2022,Gujarat,2019,1,394210,86656
2023,Gujarat,2019,1,395004,79826
2024,Gujarat,2019,1,382350,74106
2025,Gujarat,2019,1,395003,73240
2026,Gujarat,2019,1,382481,60080
2027,Gujarat,2019,1,396191,58289
2028,Gujarat,2019,1,382415,56346
2029,Gujarat,2019,1,382345,53663
2030,Gujarat,2019,2,395006,180042
2031,Gujarat,2019,2,395010,117410
2032,Gujarat,2019,2,394210,99259
2033,Gujarat,2019,2,395004,88490
2034,Gujarat,2019,2,382350,83582
2035,Gujarat,2019,2,395003,82557
2036,Gujarat,2019,2,382481,67372
2037,Gujarat,2019,2,396191,66034
2038,Gujarat,2019,2,382415,64402
2039,Gujarat,2019,2,382345,61531
2040,Gujarat,2019,3,395006,198132
2041,Gujarat,2019,3,395010,128538
2042,Gujarat,2019,3,394210,111163
2043,Gujarat,2019,3,395004,95896
2044,Gujarat,2019,3,382350,92274
2045,Gujarat,2019,3,395003,90925
2046,Gujarat,2019,3,382481,73913
2047,Gujarat,2019,3,396191,73506
2048,Gujarat,2019,3,382415,72158
2049,Gujarat,2019,3,382345,68940
2050,Gujarat,2019,4,395006,214322
2051,Gujarat,2019,4,395010,138999
2052,Gujarat,2019,4,394210,123670
2053,Gujarat,2019,4,395004,103138
2054,Gujarat,2019,4,382350,99646
2055,Gujarat,2019,4,395003,98804
2056,Gujarat,2019,4,396191,81666
2057,Gujarat,2019,4,382481,79158
2058,Gujarat,2019,4,382415,78997
2059,Gujarat,2019,4,382345,75408
2060,Gujarat,2020,1,395006,230047
2061,Gujarat,2020,1,395010,149506
2062,Gujarat,2020,1,394210,137283
2063,Gujarat,2020,1,395004,110684
2064,Gujarat,2020,1,395003,106915
2065,Gujarat,2020,1,382350,106647
2066,Gujarat,2020,1,396191,90365
2067,Gujarat,2020,1,382415,86315
2068,Gujarat,2020,1,382481,84353
2069,Gujarat,2020,1,382345,82048
2070,Gujarat,2020,2,395006,245129
2071,Gujarat,2020,2,395010,160784
2072,Gujarat,2020,2,394210,153681
2073,Gujarat,2020,2,395004,119752
2074,Gujarat,2020,2,395003,115539
2075,Gujarat,2020,2,382350,115202
2076,Gujarat,2020,2,396191,100064
2077,Gujarat,2020,2,382415,95250
2078,Gujarat,2020,2,382481,90515
2079,Gujarat,2020,2,382345,90259
2080,Gujarat,2020,3,395006,259468
2081,Gujarat,2020,3,395010,173062
2082,Gujarat,2020,3,394210,167802
2083,Gujarat,2020,3,395004,127956
2084,Gujarat,2020,3,395003,124692
2085,Gujarat,2020,3,382350,123709
2086,Gujarat,2020,3,396191,109788
2087,Gujarat,2020,3,382415,103846
2088,Gujarat,2020,3,382345,98070
2089,Gujarat,2020,3,382481,96759
2090,Gujarat,2020,4,395006,276969
2091,Gujarat,2020,4,395010,187103
2092,Gujarat,2020,4,394210,184572
2093,Gujarat,2020,4,395004,137335
2094,Gujarat,2020,4,395003,135529
2095,Gujarat,2020,4,382350,133012
2096,Gujarat,2020,4,396191,121067
2097,Gujarat,2020,4,382415,112726
2098,Gujarat,2020,4,382345,105910
2099,Gujarat,2020,4,382481,103359
2100,Gujarat,2021,1,395006,297048
2101,Gujarat,2021,1,395010,201470
2102,Gujarat,2021,1,394210,200058
2103,Gujarat,2021,1,395004,147473
2104,Gujarat,2021,1,395003,145856
2105,Gujarat,2021,1,382350,142849
2106,Gujarat,2021,1,396191,130996
2107,Gujarat,2021,1,382415,121750
2108,Gujarat,2021,1,382345,113956
2109,Gujarat,2021,1,385535,110989
2110,Gujarat,2021,2,395006,317597
2111,Gujarat,2021,2,395010,215717
2112,Gujarat,2021,2,394210,214776
2113,Gujarat,2021,2,395004,157608
2114,Gujarat,2021,2,395003,156006
2115,Gujarat,2021,2,382350,152795
2116,Gujarat,2021,2,396191,140329
2117,Gujarat,2021,2,382415,130437
2118,Gujarat,2021,2,382345,121975
2119,Gujarat,2021,2,385535,119329
2120,Gujarat,2021,3,395006,340436
2121,Gujarat,2021,3,395010,231725
2122,Gujarat,2021,3,394210,231353
2123,Gujarat,2021,3,395004,168968
2124,Gujarat,2021,3,395003,167307
2125,Gujarat,2021,3,382350,163762
2126,Gujarat,2021,3,396191,150868
2127,Gujarat,2021,3,382415,140098
2128,Gujarat,2021,3,382345,130967
2129,Gujarat,2021,3,385535,128886
2130,Gujarat,2021,4,395006,363595
2131,Gujarat,2021,4,394210,247983
2132,Gujarat,2021,4,395010,247597
2133,Gujarat,2021,4,395004,180294
2134,Gujarat,2021,4,395003,178606
2135,Gujarat,2021,4,382350,174821
2136,Gujarat,2021,4,396191,161460
2137,Gujarat,2021,4,382415,149751
2138,Gujarat,2021,4,382345,139819
2139,Gujarat,2021,4,385535,138286
2140,Gujarat,2022,1,395006,385040
2141,Gujarat,2022,1,394210,263596
2142,Gujarat,2022,1,395010,262287
2143,Gujarat,2022,1,395004,190769
2144,Gujarat,2022,1,395003,189101
2145,Gujarat,2022,1,382350,185001
2146,Gujarat,2022,1,396191,171443
2147,Gujarat,2022,1,382415,158818
2148,Gujarat,2022,1,382345,148068
2149,Gujarat,2022,1,385535,147477
2150,Gujarat,2022,2,395006,405477
2151,Gujarat,2022,2,394210,278453
2152,Gujarat,2022,2,395010,276339
2153,Gujarat,2022,2,395004,200828
2154,Gujarat,2022,2,395003,199079
2155,Gujarat,2022,2,382350,194725
2156,Gujarat,2022,2,396191,180851
2157,Gujarat,2022,2,382415,167419
2158,Gujarat,2022,2,385535,156144
2159,Gujarat,2022,2,382345,155908
2160,Gujarat,2022,3,395006,426968
2161,Gujarat,2022,3,394210,294155
2162,Gujarat,2022,3,395010,290935
2163,Gujarat,2022,3,395004,211361
2164,Gujarat,2022,3,395003,209495
2165,Gujarat,2022,3,382350,204832
2166,Gujarat,2022,3,396191,190805
2167,Gujarat,2022,3,382415,176390
2168,Gujarat,2022,3,385535,164910
2169,Gujarat,2022,3,382345,164109
2170,Gujarat,2022,4,395006,448463
2171,Gujarat,2022,4,394210,309875
2172,Gujarat,2022,4,395010,305674
2173,Gujarat,2022,4,395004,221859
2174,Gujarat,2022,4,395003,219947
2175,Gujarat,2022,4,382350,214911
2176,Gujarat,2022,4,396191,200547
2177,Gujarat,2022,4,382415,185450
2178,Gujarat,2022,4,385535,173196
2179,Gujarat,2022,4,382345,172424
2180,Haryana,2018,1,122001,82656
2181,Haryana,2018,1,121004,52178
2182,Haryana,2018,1,121003,48088
2183,Haryana,2018,1,122002,42709
2184,Haryana,2018,1,122006,42454
2185,Haryana,2018,1,121001,42239
2186,Haryana,2018,1,124001,36966
2187,Haryana,2018,1,123401,34462
2188,Haryana,2018,1,122051,33437
2189,Haryana,2018,1,132001,31575
2190,Haryana,2018,2,122001,107275
2191,Haryana,2018,2,121004,69412
2192,Haryana,2018,2,121003,63458
2193,Haryana,2018,2,121001,56154
2194,Haryana,2018,2,122002,55528
2195,Haryana,2018,2,122006,54489
2196,Haryana,2018,2,124001,48721
2197,Haryana,2018,2,123401,44946
2198,Haryana,2018,2,122051,44764
2199,Haryana,2018,2,132001,41673
2200,Haryana,2018,3,122001,130847
2201,Haryana,2018,3,121004,86428
2202,Haryana,2018,3,121003,78699
2203,Haryana,2018,3,121001,71428
2204,Haryana,2018,3,122002,68873
2205,Haryana,2018,3,122006,67331
2206,Haryana,2018,3,124001,59016
2207,Haryana,2018,3,123401,54477
2208,Haryana,2018,3,122051,54363
2209,Haryana,2018,3,132001,50845
2210,Haryana,2018,4,122001,163556
2211,Haryana,2018,4,121004,117034
2212,Haryana,2018,4,121003,103920
2213,Haryana,2018,4,121001,101287
2214,Haryana,2018,4,122002,86547
2215,Haryana,2018,4,122006,85334
2216,Haryana,2018,4,124001,71218
2217,Haryana,2018,4,122051,67543
2218,Haryana,2018,4,123401,67235
2219,Haryana,2018,4,122004,64480
2220,Haryana,2019,1,122001,194366
2221,Haryana,2019,1,121004,144318
2222,Haryana,2019,1,121003,125626
2223,Haryana,2019,1,121001,122040
2224,Haryana,2019,1,122002,102287
2225,Haryana,2019,1,122006,101815
2226,Haryana,2019,1,124001,83228
2227,Haryana,2019,1,122051,81253
2228,Haryana,2019,1,121102,80409
2229,Haryana,2019,1,123401,80255
2230,Haryana,2019,2,122001,217913
2231,Haryana,2019,2,121004,164350
2232,Haryana,2019,2,121003,141046
2233,Haryana,2019,2,121001,138083
2234,Haryana,2019,2,122002,115060
2235,Haryana,2019,2,122006,114395
2236,Haryana,2019,2,124001,94885
2237,Haryana,2019,2,121102,93648
2238,Haryana,2019,2,123401,92297
2239,Haryana,2019,2,122051,90453
2240,Haryana,2019,3,122001,239679
2241,Haryana,2019,3,121004,182786
2242,Haryana,2019,3,121003,155581
2243,Haryana,2019,3,121001,152399
2244,Haryana,2019,3,122002,126886
2245,Haryana,2019,3,122006,126740
2246,Haryana,2019,3,121102,106171
2247,Haryana,2019,3,124001,105974
2248,Haryana,2019,3,123401,103749
2249,Haryana,2019,3,122004,99827
2250,Haryana,2019,4,122001,258880
2251,Haryana,2019,4,121004,201072
2252,Haryana,2019,4,121003,169105
2253,Haryana,2019,4,121001,164555
2254,Haryana,2019,4,122006,137295
2255,Haryana,2019,4,122002,136781
2256,Haryana,2019,4,121102,117172
2257,Haryana,2019,4,124001,115727
2258,Haryana,2019,4,123401,113575
2259,Haryana,2019,4,122004,109845
2260,Haryana,2020,1,122001,277400
2261,Haryana,2020,1,121004,220431
2262,Haryana,2020,1,121003,183564
2263,Haryana,2020,1,121001,177159
2264,Haryana,2020,1,122006,147672
2265,Haryana,2020,1,122002,146453
2266,Haryana,2020,1,121102,129418
2267,Haryana,2020,1,124001,126121
2268,Haryana,2020,1,123401,124071
2269,Haryana,2020,1,122004,120068
2270,Haryana,2020,2,122001,293479
2271,Haryana,2020,2,121004,239658
2272,Haryana,2020,2,121003,198248
2273,Haryana,2020,2,121001,190142
2274,Haryana,2020,2,122006,157703
2275,Haryana,2020,2,122002,154797
2276,Haryana,2020,2,121102,142490
2277,Haryana,2020,2,124001,136592
2278,Haryana,2020,2,123401,135535
2279,Haryana,2020,2,122004,127957
2280,Haryana,2020,3,122001,314031
2281,Haryana,2020,3,121004,261230
2282,Haryana,2020,3,121003,214022
2283,Haryana,2020,3,121001,205343
2284,Haryana,2020,3,122006,170596
2285,Haryana,2020,3,122002,165039
2286,Haryana,2020,3,121102,155722
2287,Haryana,2020,3,124001,149067
2288,Haryana,2020,3,123401,148188
2289,Haryana,2020,3,122004,138271
2290,Haryana,2020,4,122001,336803
2291,Haryana,2020,4,121004,283882
2292,Haryana,2020,4,121003,230786
2293,Haryana,2020,4,121001,221002
2294,Haryana,2020,4,122006,184356
2295,Haryana,2020,4,122002,176881
2296,Haryana,2020,4,121102,169232
2297,Haryana,2020,4,124001,161912
2298,Haryana,2020,4,123401,160526
2299,Haryana,2020,4,122004,150225
2300,Haryana,2021,1,122001,361360
2301,Haryana,2021,1,121004,306230
2302,Haryana,2021,1,121003,247955
2303,Haryana,2021,1,121001,237542
2304,Haryana,2021,1,122006,198022
2305,Haryana,2021,1,122002,189395
2306,Haryana,2021,1,121102,182342
2307,Haryana,2021,1,124001,173733
2308,Haryana,2021,1,123401,172665
2309,Haryana,2021,1,122004,162301
2310,Haryana,2021,2,122001,385555
2311,Haryana,2021,2,121004,328000
2312,Haryana,2021,2,121003,264861
2313,Haryana,2021,2,121001,254045
2314,Haryana,2021,2,122006,211281
2315,Haryana,2021,2,122002,201795
2316,Haryana,2021,2,121102,195621
2317,Haryana,2021,2,124001,186059
2318,Haryana,2021,2,123401,184718
2319,Haryana,2021,2,122004,173740
2320,Haryana,2021,3,122001,412737
2321,Haryana,2021,3,121004,352312
2322,Haryana,2021,3,121003,284042
2323,Haryana,2021,3,121001,272333
2324,Haryana,2021,3,122006,226097
2325,Haryana,2021,3,122002,215608
2326,Haryana,2021,3,121102,210637
2327,Haryana,2021,3,124001,199561
2328,Haryana,2021,3,123401,198439
2329,Haryana,2021,3,122004,186579
2330,Haryana,2021,4,122001,440178
2331,Haryana,2021,4,121004,376910
2332,Haryana,2021,4,121003,303566
2333,Haryana,2021,4,121001,290827
2334,Haryana,2021,4,122006,241050
2335,Haryana,2021,4,122002,229524
2336,Haryana,2021,4,121102,225645
2337,Haryana,2021,4,124001,213051
2338,Haryana,2021,4,123401,212046
2339,Haryana,2021,4,122004,199804
2340,Haryana,2022,1,122001,465984
2341,Haryana,2022,1,121004,400283
2342,Haryana,2022,1,121003,321859
2343,Haryana,2022,1,121001,308144
2344,Haryana,2022,1,122006,255061
2345,Haryana,2022,1,122002,242575
2346,Haryana,2022,1,121102,239809
2347,Haryana,2022,1,124001,225735
2348,Haryana,2022,1,123401,225100
2349,Haryana,2022,1,122004,212387
2350,Haryana,2022,2,122001,490709
2351,Haryana,2022,2,121004,422488
2352,Haryana,2022,2,121003,339295
2353,Haryana,2022,2,121001,324650
2354,Haryana,2022,2,122006,268387
2355,Haryana,2022,2,122002,255084
2356,Haryana,2022,2,121102,253094
2357,Haryana,2022,2,124001,237736
2358,Haryana,2022,2,123401,237454
2359,Haryana,2022,2,122004,224546
2360,Haryana,2022,3,122001,516313
2361,Haryana,2022,3,121004,445822
2362,Haryana,2022,3,121003,357581
2363,Haryana,2022,3,121001,341866
2364,Haryana,2022,3,122006,282229
2365,Haryana,2022,3,122002,267850
2366,Haryana,2022,3,121102,266955
2367,Haryana,2022,3,123401,250221
2368,Haryana,2022,3,124001,250178
2369,Haryana,2022,3,122004,237160
2370,Haryana,2022,4,122001,542209
2371,Haryana,2022,4,121004,468607
2372,Haryana,2022,4,121003,376201
2373,Haryana,2022,4,121001,358891
2374,Haryana,2022,4,122006,296184
2375,Haryana,2022,4,122002,280688
2376,Haryana,2022,4,121102,279801
2377,Haryana,2022,4,124001,262578
2378,Haryana,2022,4,123401,262455
2379,Haryana,2022,4,122004,249924
2380,Himachal Pradesh,2018,1,173205,21409
2381,Himachal Pradesh,2018,1,174101,10157
2382,Himachal Pradesh,2018,1,173025,6327
2383,Himachal Pradesh,2018,1,175131,4677
2384,Himachal Pradesh,2018,1,171001,4527
2385,Himachal Pradesh,2018,1,173212,4335
2386,Himachal Pradesh,2018,1,175001,3744
2387,Himachal Pradesh,2018,1,176001,2951
2388,Himachal Pradesh,2018,1,176061,2940
2389,Himachal Pradesh,2018,1,174303,2912
2390,Himachal Pradesh,2018,2,173205,29254
2391,Himachal Pradesh,2018,2,174101,13908
2392,Himachal Pradesh,2018,2,173025,8719
2393,Himachal Pradesh,2018,2,175131,6220
2394,Himachal Pradesh,2018,2,173212,5964
2395,Himachal Pradesh,2018,2,171001,5918
2396,Himachal Pradesh,2018,2,175001,4890
2397,Himachal Pradesh,2018,2,174303,4234
2398,Himachal Pradesh,2018,2,176001,4023
2399,Himachal Pradesh,2018,2,176061,4020
2400,Himachal Pradesh,2018,3,173205,37149
2401,Himachal Pradesh,2018,3,174101,17987
2402,Himachal Pradesh,2018,3,173025,11142
2403,Himachal Pradesh,2018,3,173212,7941
2404,Himachal Pradesh,2018,3,175131,7758
2405,Himachal Pradesh,2018,3,171001,7505
2406,Himachal Pradesh,2018,3,175001,6192
2407,Himachal Pradesh,2018,3,174303,5563
2408,Himachal Pradesh,2018,3,176001,5268
2409,Himachal Pradesh,2018,3,176061,5008
2410,Himachal Pradesh,2018,4,173205,46448
2411,Himachal Pradesh,2018,4,174101,22954
2412,Himachal Pradesh,2018,4,173025,14237
2413,Himachal Pradesh,2018,4,173212,10405
2414,Himachal Pradesh,2018,4,175131,9879
2415,Himachal Pradesh,2018,4,171001,9492
2416,Himachal Pradesh,2018,4,175001,7597
2417,Himachal Pradesh,2018,4,174303,6982
2418,Himachal Pradesh,2018,4,176001,6667
2419,Himachal Pradesh,2018,4,173001,6284
2420,Himachal Pradesh,2019,1,173205,56637
2421,Himachal Pradesh,2019,1,174101,28081
2422,Himachal Pradesh,2019,1,173025,17415
2423,Himachal Pradesh,2019,1,173212,12770
2424,Himachal Pradesh,2019,1,175131,11959
2425,Himachal Pradesh,2019,1,171001,11430
2426,Himachal Pradesh,2019,1,175001,9174
2427,Himachal Pradesh,2019,1,174303,8340
2428,Himachal Pradesh,2019,1,176001,8058
2429,Himachal Pradesh,2019,1,173001,7691
2430,Himachal Pradesh,2019,2,173205,63870
2431,Himachal Pradesh,2019,2,174101,31906
2432,Himachal Pradesh,2019,2,173025,19851
2433,Himachal Pradesh,2019,2,173212,15049
2434,Himachal Pradesh,2019,2,175131,14034
2435,Himachal Pradesh,2019,2,171001,13320
2436,Himachal Pradesh,2019,2,175001,10832
2437,Himachal Pradesh,2019,2,176001,9780
2438,Himachal Pradesh,2019,2,174303,9747
2439,Himachal Pradesh,2019,2,176061,9130
2440,Himachal Pradesh,2019,3,173205,70222
2441,Himachal Pradesh,2019,3,174101,35428
2442,Himachal Pradesh,2019,3,173025,22094
2443,Himachal Pradesh,2019,3,173212,17220
2444,Himachal Pradesh,2019,3,175131,15731
2445,Himachal Pradesh,2019,3,171001,14882
2446,Himachal Pradesh,2019,3,175001,12394
2447,Himachal Pradesh,2019,3,176001,11173
2448,Himachal Pradesh,2019,3,174303,10978
2449,Himachal Pradesh,2019,3,171003,10399
2450,Himachal Pradesh,2019,4,173205,77412
2451,Himachal Pradesh,2019,4,174101,39379
2452,Himachal Pradesh,2019,4,173025,24538
2453,Himachal Pradesh,2019,4,173212,19051
2454,Himachal Pradesh,2019,4,175131,17472
2455,Himachal Pradesh,2019,4,171001,16323
2456,Himachal Pradesh,2019,4,175001,13750
2457,Himachal Pradesh,2019,4,176001,12379
2458,Himachal Pradesh,2019,4,174303,12230
2459,Himachal Pradesh,2019,4,176061,11618
2460,Himachal Pradesh,2020,1,173205,85023
2461,Himachal Pradesh,2020,1,174101,43696
2462,Himachal Pradesh,2020,1,173025,27182
2463,Himachal Pradesh,2020,1,173212,20947
2464,Himachal Pradesh,2020,1,175131,19230
2465,Himachal Pradesh,2020,1,171001,17895
2466,Himachal Pradesh,2020,1,175001,15177
2467,Himachal Pradesh,2020,1,176001,14023
2468,Himachal Pradesh,2020,1,174303,13586
2469,Himachal Pradesh,2020,1,176310,13081
2470,Himachal Pradesh,2020,2,173205,93348
2471,Himachal Pradesh,2020,2,174101,48771
2472,Himachal Pradesh,2020,2,173025,30216
2473,Himachal Pradesh,2020,2,173212,22621
2474,Himachal Pradesh,2020,2,175131,20572
2475,Himachal Pradesh,2020,2,171001,19328
2476,Himachal Pradesh,2020,2,175001,16849
2477,Himachal Pradesh,2020,2,176001,15644
2478,Himachal Pradesh,2020,2,174303,15168
2479,Himachal Pradesh,2020,2,176310,14833
2480,Himachal Pradesh,2020,3,173205,101524
2481,Himachal Pradesh,2020,3,174101,53414
2482,Himachal Pradesh,2020,3,173025,33220
2483,Himachal Pradesh,2020,3,173212,24316
2484,Himachal Pradesh,2020,3,175131,22105
2485,Himachal Pradesh,2020,3,171001,20882
2486,Himachal Pradesh,2020,3,175001,18324
2487,Himachal Pradesh,2020,3,176001,17152
2488,Himachal Pradesh,2020,3,174303,16548
2489,Himachal Pradesh,2020,3,176310,16421
2490,Himachal Pradesh,2020,4,173205,110995
2491,Himachal Pradesh,2020,4,174101,58396
2492,Himachal Pradesh,2020,4,173025,36256
2493,Himachal Pradesh,2020,4,173212,26251
2494,Himachal Pradesh,2020,4,175131,24257
2495,Himachal Pradesh,2020,4,171001,22628
2496,Himachal Pradesh,2020,4,175001,19932
2497,Himachal Pradesh,2020,4,176001,18553
2498,Himachal Pradesh,2020,4,176310,18098
2499,Himachal Pradesh,2020,4,174303,17862
2500,Himachal Pradesh,2021,1,173205,120028
2501,Himachal Pradesh,2021,1,174101,63010
2502,Himachal Pradesh,2021,1,173025,39145
2503,Himachal Pradesh,2021,1,173212,28099
2504,Himachal Pradesh,2021,1,175131,26308
2505,Himachal Pradesh,2021,1,171001,24282
2506,Himachal Pradesh,2021,1,175001,21401
2507,Himachal Pradesh,2021,1,176001,19889
2508,Himachal Pradesh,2021,1,176310,19502
