,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
366,Andhra Pradesh,2022,1,515001,5585462,11393585212.479506,TOTAL
367,Andhra Pradesh,2022,1,530016,5554647,9991176892.061853,TOTAL
368,Andhra Pradesh,2022,1,516001,4513789,11365056779.562836,TOTAL
369,Andhra Pradesh,2022,1,520010,4492155,9108501441.854177,TOTAL
370,Andhra Pradesh,2022,2,524002,18822839,40556750377.6809,TOTAL
371,Andhra Pradesh,2022,2,530026,12256092,29600523030.089485,TOTAL
372,Andhra Pradesh,2022,2,517501,9320394,17071503296.033054,TOTAL
373,Andhra Pradesh,2022,2,517507,7667416,14863715364.820652,TOTAL
374,Andhra Pradesh,2022,2,520002,7584902,19447767871.79056,TOTAL
375,Andhra Pradesh,2022,2,530016,6470271,11522114399.303429,TOTAL
376,Andhra Pradesh,2022,2,515001,6291639,12847256630.386038,TOTAL
377,Andhra Pradesh,2022,2,522001,6073875,16041957319.95133,TOTAL
378,Andhra Pradesh,2022,2,520010,5301338,10747157085.983915,TOTAL
379,Andhra Pradesh,2022,2,516001,4927880,12452111307.590088,TOTAL
380,Andhra Pradesh,2022,3,530026,10427710,24452749355.343765,TOTAL
381,Andhra Pradesh,2022,3,517501,9028550,16685152652.27945,TOTAL
382,Andhra Pradesh,2022,3,517507,7638906,14893051968.861427,TOTAL
383,Andhra Pradesh,2022,3,524002,6897466,17798259711.658493,TOTAL
384,Andhra Pradesh,2022,3,522001,6608575,14799455202.072798,TOTAL
385,Andhra Pradesh,2022,3,520002,6370783,17359205738.798397,TOTAL
386,Andhra Pradesh,2022,3,530016,6352195,11280121649.92772,TOTAL
387,Andhra Pradesh,2022,3,515001,6120942,12350133591.116642,TOTAL
388,Andhra Pradesh,2022,3,520010,5372903,10801020194.878735,TOTAL
389,Andhra Pradesh,2022,3,516001,5350632,13517253500.100548,TOTAL
390,Andhra Pradesh,2022,4,530026,10249750,23326515677.88234,TOTAL
391,Andhra Pradesh,2022,4,517501,9601016,17160601029.470804,TOTAL
392,Andhra Pradesh,2022,4,517507,8255182,15452889827.310287,TOTAL
393,Andhra Pradesh,2022,4,530016,6770365,11575693176.866528,TOTAL
394,Andhra Pradesh,2022,4,515001,6566772,12647557281.819908,TOTAL
395,Andhra Pradesh,2022,4,522001,6419773,13879436431.018642,TOTAL
396,Andhra Pradesh,2022,4,520010,5887349,11108836639.890686,TOTAL
397,Andhra Pradesh,2022,4,518002,5810257,12488419884.161985,TOTAL
398,Andhra Pradesh,2022,4,520002,5685286,14883019280.330643,TOTAL
399,Andhra Pradesh,2022,4,516001,5545373,13027211098.677938,TOTAL
400,Arunanchal Pradesh,2018,1,791110,4253,8605127.65004581,TOTAL
401,Arunanchal Pradesh,2018,1,791111,4207,9841038.918801479,TOTAL
402,Arunanchal Pradesh,2018,1,791102,3286,5671981.37541513,TOTAL
403,Arunanchal Pradesh,2018,1,790116,2704,4457038.562331891,TOTAL
404,Arunanchal Pradesh,2018,1,790104,2114,4578762.301169472,TOTAL
405,Arunanchal Pradesh,2018,1,791109,2112,3137887.500695069,TOTAL
406,Arunanchal Pradesh,2018,1,792131,2097,3667031.7501450847,TOTAL
407,Arunanchal Pradesh,2018,1,791001,2041,5020173.997662732,TOTAL
408,Arunanchal Pradesh,2018,1,791113,1955,6492923.793813149,TOTAL
409,Arunanchal Pradesh,2018,1,792001,1865,2638135.148973316,TOTAL
410,Arunanchal Pradesh,2018,2,791110,7878,19894634.32236063,TOTAL
411,Arunanchal Pradesh,2018,2,791111,7239,20302894.32407169,TOTAL
412,Arunanchal Pradesh,2018,2,791102,6046,11116134.491696559,TOTAL
413,Arunanchal Pradesh,2018,2,790116,4689,11109804.760347228,TOTAL
414,Arunanchal Pradesh,2018,2,790104,4436,10757634.641186869,TOTAL
415,Arunanchal Pradesh,2018,2,792131,4342,9787595.363164986,TOTAL
416,Arunanchal Pradesh,2018,2,791113,4159,10355129.796387024,TOTAL
417,Arunanchal Pradesh,2018,2,792103,3885,10332844.690670341,TOTAL
418,Arunanchal Pradesh,2018,2,792102,3638,13733030.966675913,TOTAL
419,Arunanchal Pradesh,2018,2,791109,3486,8901023.6818946,TOTAL
420,Arunanchal Pradesh,2018,3,791110,13489,28577947.494984522,TOTAL
421,Arunanchal Pradesh,2018,3,791111,10508,33766761.060124576,TOTAL
422,Arunanchal Pradesh,2018,3,791102,9777,18868814.474471845,TOTAL
423,Arunanchal Pradesh,2018,3,791109,8636,14623073.028337255,TOTAL
424,Arunanchal Pradesh,2018,3,790116,6870,19935455.777625345,TOTAL
425,Arunanchal Pradesh,2018,3,792103,6672,16204421.801473193,TOTAL
426,Arunanchal Pradesh,2018,3,790104,6434,18213474.582743015,TOTAL
427,Arunanchal Pradesh,2018,3,792001,6307,16330131.581704907,TOTAL
428,Arunanchal Pradesh,2018,3,791113,6191,14657152.42532165,TOTAL
429,Arunanchal Pradesh,2018,3,792102,5120,16131802.077896373,TOTAL
430,Arunanchal Pradesh,2018,4,791110,18305,50770919.03443284,TOTAL
431,Arunanchal Pradesh,2018,4,791111,14891,50578761.54109968,TOTAL
432,Arunanchal Pradesh,2018,4,791102,11990,28553763.558065224,TOTAL
433,Arunanchal Pradesh,2018,4,790116,10791,42561249.91245334,TOTAL
434,Arunanchal Pradesh,2018,4,792103,8743,23841863.530102827,TOTAL
435,Arunanchal Pradesh,2018,4,790104,8727,28710303.165459957,TOTAL
436,Arunanchal Pradesh,2018,4,791113,8156,19785304.795617044,TOTAL
437,Arunanchal Pradesh,2018,4,791109,7660,17851253.026180793,TOTAL
438,Arunanchal Pradesh,2018,4,792001,7520,18988989.141452394,TOTAL
439,Arunanchal Pradesh,2018,4,792102,6597,21188725.096378893,TOTAL
440,Arunanchal Pradesh,2019,1,791110,21769,56305175.15742187,TOTAL
441,Arunanchal Pradesh,2019,1,791111,18706,57464660.98623066,TOTAL
442,Arunanchal Pradesh,2019,1,791102,14504,35128890.140528455,TOTAL
443,Arunanchal Pradesh,2019,1,790116,13724,44410163.52148189,TOTAL
444,Arunanchal Pradesh,2019,1,791109,11691,24669479.821121186,TOTAL
445,Arunanchal Pradesh,2019,1,791113,10893,28900698.04714023,TOTAL
446,Arunanchal Pradesh,2019,1,790104,10231,29899156.53443486,TOTAL
447,Arunanchal Pradesh,2019,1,792103,10190,28841570.71793741,TOTAL
448,Arunanchal Pradesh,2019,1,792001,9575,24797020.736688815,TOTAL
449,Arunanchal Pradesh,2019,1,790101,9149,26500818.398213305,TOTAL
450,Arunanchal Pradesh,2019,2,791110,28827,80501052.65730712,TOTAL
451,Arunanchal Pradesh,2019,2,791111,24040,77741634.13628484,TOTAL
452,Arunanchal Pradesh,2019,2,791102,14906,38658949.40199398,TOTAL
453,Arunanchal Pradesh,2019,2,790116,13929,48120977.088281885,TOTAL
454,Arunanchal Pradesh,2019,2,791113,12970,37636424.899820864,TOTAL
455,Arunanchal Pradesh,2019,2,790104,12562,43392107.208877556,TOTAL
456,Arunanchal Pradesh,2019,2,791109,12214,28228154.97606074,TOTAL
457,Arunanchal Pradesh,2019,2,792001,11232,29778429.81452021,TOTAL
458,Arunanchal Pradesh,2019,2,792103,11076,30442992.654754497,TOTAL
459,Arunanchal Pradesh,2019,2,790101,10926,36302058.29929494,TOTAL
460,Arunanchal Pradesh,2019,3,791110,38560,104152420.6903958,TOTAL
461,Arunanchal Pradesh,2019,3,791111,32844,92522169.403638,TOTAL
462,Arunanchal Pradesh,2019,3,791102,20744,50221808.10965951,TOTAL
463,Arunanchal Pradesh,2019,3,791113,19591,49174022.06411387,TOTAL
464,Arunanchal Pradesh,2019,3,790116,19201,53454221.51239009,TOTAL
465,Arunanchal Pradesh,2019,3,790104,18759,57742402.565546624,TOTAL
466,Arunanchal Pradesh,2019,3,792103,17253,38310432.22806125,TOTAL
467,Arunanchal Pradesh,2019,3,790101,15882,43198540.62981644,TOTAL
468,Arunanchal Pradesh,2019,3,792001,15645,35020210.50538105,TOTAL
469,Arunanchal Pradesh,2019,3,791109,14867,29287244.191191502,TOTAL
470,Arunanchal Pradesh,2019,4,791110,46210,135166318.90100121,TOTAL
471,Arunanchal Pradesh,2019,4,791111,38960,109780309.4691897,TOTAL
472,Arunanchal Pradesh,2019,4,791113,25720,67044021.64216873,TOTAL
473,Arunanchal Pradesh,2019,4,791102,25493,64172690.788512394,TOTAL
474,Arunanchal Pradesh,2019,4,790104,23418,71137191.35286346,TOTAL
475,Arunanchal Pradesh,2019,4,792103,22297,45950095.40587128,TOTAL
476,Arunanchal Pradesh,2019,4,790101,22263,69716144.70739502,TOTAL
477,Arunanchal Pradesh,2019,4,790116,21777,62382535.12190032,TOTAL
478,Arunanchal Pradesh,2019,4,792001,18262,41638209.32032033,TOTAL
479,Arunanchal Pradesh,2019,4,791109,17833,33159442.663443036,TOTAL
480,Arunanchal Pradesh,2020,1,791110,53858,134164730.89583132,TOTAL
481,Arunanchal Pradesh,2020,1,791111,44651,118592432.50755887,TOTAL
482,Arunanchal Pradesh,2020,1,791113,40087,114373417.73145652,TOTAL
483,Arunanchal Pradesh,2020,1,791102,30846,73201195.2353644,TOTAL
484,Arunanchal Pradesh,2020,1,792103,27462,65003236.302331895,TOTAL
485,Arunanchal Pradesh,2020,1,790116,25027,68279455.36544603,TOTAL
486,Arunanchal Pradesh,2020,1,790104,24414,66277727.27349471,TOTAL
487,Arunanchal Pradesh,2020,1,792001,23370,55255805.31059417,TOTAL
488,Arunanchal Pradesh,2020,1,791001,22588,54519489.86110417,TOTAL
489,Arunanchal Pradesh,2020,1,791109,22374,43679801.42383069,TOTAL
490,Arunanchal Pradesh,2020,2,791110,66660,161486745.43774873,TOTAL
491,Arunanchal Pradesh,2020,2,791111,58840,143307742.43547845,TOTAL
492,Arunanchal Pradesh,2020,2,791102,50996,97581020.8441248,TOTAL
493,Arunanchal Pradesh,2020,2,791113,49710,128006452.94220668,TOTAL
494,Arunanchal Pradesh,2020,2,792103,39797,83935770.26695053,TOTAL
495,Arunanchal Pradesh,2020,2,791001,38760,84597533.513517,TOTAL
496,Arunanchal Pradesh,2020,2,790104,34466,94485243.39779145,TOTAL
497,Arunanchal Pradesh,2020,2,792001,33392,72498626.74427575,TOTAL
498,Arunanchal Pradesh,2020,2,790116,28051,69882584.56823947,TOTAL
499,Arunanchal Pradesh,2020,2,790101,27329,80597964.5697464,TOTAL
500,Arunanchal Pradesh,2020,3,791113,85276,286434881.1365983,TOTAL
501,Arunanchal Pradesh,2020,3,791110,83578,224119989.3692662,TOTAL
502,Arunanchal Pradesh,2020,3,791111,73373,201615153.49178126,TOTAL
503,Arunanchal Pradesh,2020,3,791102,59485,147103673.02159554,TOTAL
504,Arunanchal Pradesh,2020,3,792103,43165,97856482.63015749,TOTAL
505,Arunanchal Pradesh,2020,3,790104,42704,140524891.73905784,TOTAL
506,Arunanchal Pradesh,2020,3,792001,40143,98429547.73142855,TOTAL
507,Arunanchal Pradesh,2020,3,791001,39931,105026195.69865745,TOTAL
508,Arunanchal Pradesh,2020,3,790116,34849,106829704.02580261,TOTAL
509,Arunanchal Pradesh,2020,3,790101,31126,106324283.79932615,TOTAL
510,Arunanchal Pradesh,2020,4,791110,115682,355243299.60706156,TOTAL
511,Arunanchal Pradesh,2020,4,791113,100879,340893583.5488197,TOTAL
512,Arunanchal Pradesh,2020,4,791111,96702,282834295.4196955,TOTAL
513,Arunanchal Pradesh,2020,4,791102,74774,202391786.32094023,TOTAL
514,Arunanchal Pradesh,2020,4,792103,53234,132562026.23941663,TOTAL
515,Arunanchal Pradesh,2020,4,791001,51950,144602123.97611114,TOTAL
516,Arunanchal Pradesh,2020,4,792001,51529,123814287.8204747,TOTAL
517,Arunanchal Pradesh,2020,4,790104,51050,182176489.64400375,TOTAL
518,Arunanchal Pradesh,2020,4,790116,40492,120719478.22915718,TOTAL
519,Arunanchal Pradesh,2020,4,790101,36197,118862457.89585006,TOTAL
520,Arunanchal Pradesh,2021,1,791113,127025,394958954.74942803,TOTAL
521,Arunanchal Pradesh,2021,1,791110,119184,404502103.3179444,TOTAL
522,Arunanchal Pradesh,2021,1,791111,89356,307014656.8532768,TOTAL
523,Arunanchal Pradesh,2021,1,791102,68000,211432038.67254648,TOTAL
524,Arunanchal Pradesh,2021,1,792103,53040,141156670.32558545,TOTAL
525,Arunanchal Pradesh,2021,1,791001,50407,164065117.88460803,TOTAL
526,Arunanchal Pradesh,2021,1,792001,48954,130623865.61265224,TOTAL
527,Arunanchal Pradesh,2021,1,790104,39581,151312863.21053433,TOTAL
528,Arunanchal Pradesh,2021,1,791109,39332,128400296.63511801,TOTAL
529,Arunanchal Pradesh,2021,1,790116,38205,115157748.78556368,TOTAL
530,Arunanchal Pradesh,2021,2,791113,170268,432196673.5193349,TOTAL
531,Arunanchal Pradesh,2021,2,791110,160245,449983951.208361,TOTAL
532,Arunanchal Pradesh,2021,2,791111,122368,333974912.1268044,TOTAL
533,Arunanchal Pradesh,2021,2,791102,87524,235678147.9304313,TOTAL
534,Arunanchal Pradesh,2021,2,792103,76949,179343401.62470114,TOTAL
535,Arunanchal Pradesh,2021,2,791001,68927,214550532.0577654,TOTAL
536,Arunanchal Pradesh,2021,2,792001,64602,146046509.47044832,TOTAL
537,Arunanchal Pradesh,2021,2,790104,52742,184653080.7391938,TOTAL
538,Arunanchal Pradesh,2021,2,790116,52323,145624699.2825492,TOTAL
539,Arunanchal Pradesh,2021,2,790101,48726,157622337.23185942,TOTAL
540,Arunanchal Pradesh,2021,3,791113,225427,582965112.523323,TOTAL
541,Arunanchal Pradesh,2021,3,791110,207417,603165812.3057537,TOTAL
542,Arunanchal Pradesh,2021,3,791111,153845,442067361.42168665,TOTAL
543,Arunanchal Pradesh,2021,3,791102,105715,296166087.7681337,TOTAL
544,Arunanchal Pradesh,2021,3,792103,88032,194244543.03871346,TOTAL
545,Arunanchal Pradesh,2021,3,792001,80894,180486995.1464384,TOTAL
546,Arunanchal Pradesh,2021,3,791001,77128,259793926.03333136,TOTAL
547,Arunanchal Pradesh,2021,3,790116,66461,197947119.60324338,TOTAL
548,Arunanchal Pradesh,2021,3,790104,65008,261069265.84552905,TOTAL
549,Arunanchal Pradesh,2021,3,790101,61516,220804392.11302128,TOTAL
550,Arunanchal Pradesh,2021,4,791113,279958,685093585.2469286,TOTAL
551,Arunanchal Pradesh,2021,4,791110,258928,718387355.2085327,TOTAL
552,Arunanchal Pradesh,2021,4,791111,206496,557846901.7603153,TOTAL
553,Arunanchal Pradesh,2021,4,791102,134017,368703032.41367143,TOTAL
554,Arunanchal Pradesh,2021,4,792103,115871,238038756.74938503,TOTAL
555,Arunanchal Pradesh,2021,4,792001,101771,220359430.80701947,TOTAL
556,Arunanchal Pradesh,2021,4,791001,93449,317887115.43826216,TOTAL
557,Arunanchal Pradesh,2021,4,791109,84621,218599005.03410858,TOTAL
558,Arunanchal Pradesh,2021,4,790116,81804,235869670.0305156,TOTAL
559,Arunanchal Pradesh,2021,4,790101,77658,269438817.2199306,TOTAL
560,Arunanchal Pradesh,2022,1,791113,336780,819363323.7219163,TOTAL
561,Arunanchal Pradesh,2022,1,791110,332485,853173424.1985552,TOTAL
562,Arunanchal Pradesh,2022,1,791111,262617,658150204.3789485,TOTAL
563,Arunanchal Pradesh,2022,1,791102,159945,417052440.2856392,TOTAL
564,Arunanchal Pradesh,2022,1,792103,129210,277477788.7356235,TOTAL
565,Arunanchal Pradesh,2022,1,792001,121068,265189556.26145488,TOTAL
566,Arunanchal Pradesh,2022,1,791109,111918,254266306.42573798,TOTAL
567,Arunanchal Pradesh,2022,1,791001,105769,364396148.4248719,TOTAL
568,Arunanchal Pradesh,2022,1,792110,84017,238200426.2222041,TOTAL
569,Arunanchal Pradesh,2022,1,790116,82546,221708919.60946545,TOTAL
570,Arunanchal Pradesh,2022,2,791110,449672,1063144517.2715561,TOTAL
571,Arunanchal Pradesh,2022,2,791111,365813,825171645.8623393,TOTAL
572,Arunanchal Pradesh,2022,2,791113,293972,636386755.5775489,TOTAL
573,Arunanchal Pradesh,2022,2,791102,202400,506976441.13093287,TOTAL
574,Arunanchal Pradesh,2022,2,792103,171123,328590056.9824293,TOTAL
575,Arunanchal Pradesh,2022,2,792001,168260,347653259.94772595,TOTAL
576,Arunanchal Pradesh,2022,2,791109,160963,328923537.81103456,TOTAL
577,Arunanchal Pradesh,2022,2,791001,138781,429415327.4851847,TOTAL
578,Arunanchal Pradesh,2022,2,792110,104904,274482044.040218,TOTAL
579,Arunanchal Pradesh,2022,2,790116,104888,264639160.7241699,TOTAL
580,Arunanchal Pradesh,2022,3,791110,493396,989512226.2480668,TOTAL
581,Arunanchal Pradesh,2022,3,791111,430374,859784995.1774595,TOTAL
582,Arunanchal Pradesh,2022,3,791113,350164,659314612.6108431,TOTAL
583,Arunanchal Pradesh,2022,3,791102,223033,502704075.98509526,TOTAL
584,Arunanchal Pradesh,2022,3,792001,177984,312906039.70234203,TOTAL
585,Arunanchal Pradesh,2022,3,791109,171234,304861466.0199954,TOTAL
586,Arunanchal Pradesh,2022,3,792103,168900,302218714.13136125,TOTAL
587,Arunanchal Pradesh,2022,3,791001,156417,457311028.7111173,TOTAL
588,Arunanchal Pradesh,2022,3,791112,122875,208103072.98784313,TOTAL
589,Arunanchal Pradesh,2022,3,790116,119024,273945831.9687789,TOTAL
590,Arunanchal Pradesh,2022,4,791110,579246,1065690345.4630343,TOTAL
591,Arunanchal Pradesh,2022,4,791111,486688,876349333.7857587,TOTAL
592,Arunanchal Pradesh,2022,4,791113,386008,654736963.6475468,TOTAL
593,Arunanchal Pradesh,2022,4,791102,261421,545042068.6599071,TOTAL
594,Arunanchal Pradesh,2022,4,792103,210161,343379974.78242886,TOTAL
595,Arunanchal Pradesh,2022,4,792001,208541,333708831.3015753,TOTAL
596,Arunanchal Pradesh,2022,4,791001,204796,538239069.5092747,TOTAL
597,Arunanchal Pradesh,2022,4,791109,199942,337367639.30005294,TOTAL
598,Arunanchal Pradesh,2022,4,791112,153846,233172634.3808441,TOTAL
599,Arunanchal Pradesh,2022,4,791120,140090,339456055.3039629,TOTAL
600,Assam,2018,1,782127,36278,55685104.31004669,TOTAL
601,Assam,2018,1,782126,19015,29531618.71952273,TOTAL
602,Assam,2018,1,781010,17827,17537571.597366832,TOTAL
603,Assam,2018,1,781032,12544,16344758.303072494,TOTAL
604,Assam,2018,1,781039,12320,11675419.253198598,TOTAL
605,Assam,2018,1,781022,11160,21394161.557452165,TOTAL
606,Assam,2018,1,781001,10964,14211878.220937155,TOTAL
607,Assam,2018,1,781005,9017,11227244.310914159,TOTAL
608,Assam,2018,1,781038,8676,13458100.482520536,TOTAL
609,Assam,2018,1,782123,8395,9021445.995110027,TOTAL
610,Assam,2018,2,782127,48384,116170095.69804743,TOTAL
611,Assam,2018,2,781010,28765,34543064.75993969,TOTAL
612,Assam,2018,2,781032,23020,37069985.80605326,TOTAL
613,Assam,2018,2,782126,21573,43770461.5297259,TOTAL
614,Assam,2018,2,781022,18670,42156397.49324472,TOTAL
615,Assam,2018,2,781001,16484,28303495.144346286,TOTAL
616,Assam,2018,2,781039,16265,16302454.69364266,TOTAL
617,Assam,2018,2,781038,14557,27844594.363439623,TOTAL
618,Assam,2018,2,781308,13501,14412327.173391042,TOTAL
619,Assam,2018,2,782123,13067,12434331.737019075,TOTAL
620,Assam,2018,3,781010,53744,63112506.38368155,TOTAL
621,Assam,2018,3,782127,34599,82030505.12567952,TOTAL
622,Assam,2018,3,781032,33634,64706017.19869007,TOTAL
623,Assam,2018,3,781022,28483,65165029.42699838,TOTAL
624,Assam,2018,3,781001,23772,46640754.80828482,TOTAL
625,Assam,2018,3,781039,23417,24795434.492356982,TOTAL
626,Assam,2018,3,781038,20581,41002558.83435511,TOTAL
627,Assam,2018,3,783380,20313,31377434.881334245,TOTAL
628,Assam,2018,3,781308,20256,36590779.6446363,TOTAL
629,Assam,2018,3,781136,20134,24505351.774850026,TOTAL
630,Assam,2018,4,782123,191097,40365958.68121323,TOTAL
631,Assam,2018,4,782127,59167,55990370.032198705,TOTAL
632,Assam,2018,4,781032,51149,98762225.01484658,TOTAL
633,Assam,2018,4,782003,48402,33450786.817610316,TOTAL
634,Assam,2018,4,781022,44539,104401373.29655467,TOTAL
635,Assam,2018,4,781010,43288,77616354.09688722,TOTAL
636,Assam,2018,4,782126,38675,31863173.323863033,TOTAL
637,Assam,2018,4,781001,35778,72836714.43961805,TOTAL
638,Assam,2018,4,781319,34279,45240498.09739684,TOTAL
639,Assam,2018,4,781038,31676,62489723.74664806,TOTAL
640,Assam,2019,1,781010,503839,1078124661.8328056,TOTAL
641,Assam,2019,1,781032,62258,120121843.43270376,TOTAL
642,Assam,2019,1,781039,57692,41044662.983493246,TOTAL
643,Assam,2019,1,781022,55124,119978294.57746854,TOTAL
644,Assam,2019,1,782123,46667,41897236.731427655,TOTAL
645,Assam,2019,1,781001,43515,89813448.44109452,TOTAL
646,Assam,2019,1,782127,42671,51768766.27094724,TOTAL
647,Assam,2019,1,781136,42533,61584131.178694054,TOTAL
648,Assam,2019,1,781038,39406,76359941.51193222,TOTAL
649,Assam,2019,1,781314,32414,45265938.027977295,TOTAL
650,Assam,2019,2,781010,1651072,3400967170.8048086,TOTAL
651,Assam,2019,2,781032,67144,136158592.94434002,TOTAL
652,Assam,2019,2,781039,61117,41121611.0098705,TOTAL
653,Assam,2019,2,781022,56840,133563591.31288573,TOTAL
654,Assam,2019,2,781001,45316,99439900.43321508,TOTAL
655,Assam,2019,2,781038,40783,85345393.69140095,TOTAL
656,Assam,2019,2,781011,35256,71372278.76526672,TOTAL
657,Assam,2019,2,781028,35051,88623379.4863712,TOTAL
658,Assam,2019,2,781019,34614,71776708.63112444,TOTAL
659,Assam,2019,2,785001,34411,68114448.05145462,TOTAL
660,Assam,2019,3,781010,1013793,3958005278.9310026,TOTAL
661,Assam,2019,3,781032,94854,170916940.97272062,TOTAL
662,Assam,2019,3,781022,79856,158778818.6025424,TOTAL
663,Assam,2019,3,781039,76010,53729190.61250496,TOTAL
664,Assam,2019,3,781001,62282,124589790.03571916,TOTAL
665,Assam,2019,3,781038,58487,113539110.04477663,TOTAL
666,Assam,2019,3,781019,51280,92682137.46767974,TOTAL
667,Assam,2019,3,781011,49702,92674425.56703568,TOTAL
668,Assam,2019,3,781028,49020,109565259.66869253,TOTAL
669,Assam,2019,3,781005,48872,88506490.97296011,TOTAL
670,Assam,2019,4,781010,1082582,4255353965.453718,TOTAL
671,Assam,2019,4,781009,168681,609655507.1918839,TOTAL
672,Assam,2019,4,781032,100676,185406119.6723185,TOTAL
673,Assam,2019,4,781039,93370,61392432.94024345,TOTAL
674,Assam,2019,4,781022,87774,183566068.75048763,TOTAL
675,Assam,2019,4,781001,68636,147064092.20527714,TOTAL
676,Assam,2019,4,781038,64729,129171976.31138667,TOTAL
677,Assam,2019,4,781011,55522,108944084.25181107,TOTAL
678,Assam,2019,4,781028,54001,122295825.23809631,TOTAL
679,Assam,2019,4,781019,53185,96803120.00638849,TOTAL
680,Assam,2020,1,781009,1780036,7174086430.866011,TOTAL
681,Assam,2020,1,781032,118710,214331822.8278841,TOTAL
682,Assam,2020,1,781039,112344,71576592.16415787,TOTAL
683,Assam,2020,1,781022,107942,230073726.4604506,TOTAL
684,Assam,2020,1,781001,79047,168980460.26639146,TOTAL
685,Assam,2020,1,781038,77757,151759510.56487012,TOTAL
