,State,Year,Quarter,District,Reg_Users
549,Assam,2020,1,dhubri,62477
550,Assam,2020,2,kamrup metropolitan,457023
551,Assam,2020,2,nagaon,151932
552,Assam,2020,2,barpeta,135525
553,Assam,2020,2,cachar,129067
554,Assam,2020,2,sonitpur,121435
555,Assam,2020,2,dibrugarh,121028
556,Assam,2020,2,kamrup,112992
557,Assam,2020,2,tinsukia,101864
558,Assam,2020,2,jorhat,90601
559,Assam,2020,2,dhubri,76285
560,Assam,2020,3,kamrup metropolitan,499403
561,Assam,2020,3,nagaon,168903
562,Assam,2020,3,barpeta,150166
563,Assam,2020,3,cachar,143851
564,Assam,2020,3,dibrugarh,134339
565,Assam,2020,3,sonitpur,134006
566,Assam,2020,3,kamrup,124944
567,Assam,2020,3,tinsukia,113239
568,Assam,2020,3,jorhat,99517
569,Assam,2020,3,dhubri,84816
570,Assam,2020,4,kamrup metropolitan,546458
571,Assam,2020,4,nagaon,185101
572,Assam,2020,4,barpeta,164341
573,Assam,2020,4,cachar,158821
574,Assam,2020,4,dibrugarh,147001
575,Assam,2020,4,sonitpur,146796
576,Assam,2020,4,kamrup,136799
577,Assam,2020,4,tinsukia,124067
578,Assam,2020,4,jorhat,108380
579,Assam,2020,4,dhubri,93699
580,Assam,2021,1,kamrup metropolitan,589688
581,Assam,2021,1,nagaon,200243
582,Assam,2021,1,barpeta,177789
583,Assam,2021,1,cachar,172056
584,Assam,2021,1,sonitpur,158555
585,Assam,2021,1,dibrugarh,158509
586,Assam,2021,1,kamrup,147671
587,Assam,2021,1,tinsukia,134067
588,Assam,2021,1,jorhat,116616
589,Assam,2021,1,dhubri,101643
590,Assam,2021,2,kamrup metropolitan,630676
591,Assam,2021,2,nagaon,215750
592,Assam,2021,2,barpeta,191700
593,Assam,2021,2,cachar,185350
594,Assam,2021,2,dibrugarh,170604
595,Assam,2021,2,sonitpur,170519
596,Assam,2021,2,kamrup,159018
597,Assam,2021,2,tinsukia,144571
598,Assam,2021,2,jorhat,125247
599,Assam,2021,2,dhubri,109873
600,Assam,2021,3,kamrup metropolitan,677223
601,Assam,2021,3,nagaon,233909
602,Assam,2021,3,barpeta,207997
603,Assam,2021,3,cachar,200721
604,Assam,2021,3,sonitpur,184448
605,Assam,2021,3,dibrugarh,184280
606,Assam,2021,3,kamrup,172652
607,Assam,2021,3,tinsukia,156657
608,Assam,2021,3,jorhat,135179
609,Assam,2021,3,dhubri,119554
610,Assam,2021,4,kamrup metropolitan,723960
611,Assam,2021,4,nagaon,251340
612,Assam,2021,4,barpeta,223375
613,Assam,2021,4,cachar,215876
614,Assam,2021,4,sonitpur,198091
615,Assam,2021,4,dibrugarh,197521
616,Assam,2021,4,kamrup,185421
617,Assam,2021,4,tinsukia,168240
618,Assam,2021,4,jorhat,145111
619,Assam,2021,4,dhubri,128621
620,Assam,2022,1,kamrup metropolitan,767859
621,Assam,2022,1,nagaon,268636
622,Assam,2022,1,barpeta,238871
623,Assam,2022,1,cachar,230089
624,Assam,2022,1,sonitpur,211236
625,Assam,2022,1,dibrugarh,210525
626,Assam,2022,1,kamrup,198189
627,Assam,2022,1,tinsukia,179301
628,Assam,2022,1,jorhat,154589
629,Assam,2022,1,dhubri,137698
630,Assam,2022,2,kamrup metropolitan,810057
631,Assam,2022,2,nagaon,284558
632,Assam,2022,2,barpeta,253194
633,Assam,2022,2,cachar,243727
634,Assam,2022,2,sonitpur,223514
635,Assam,2022,2,dibrugarh,222494
636,Assam,2022,2,kamrup,210048
637,Assam,2022,2,tinsukia,189633
638,Assam,2022,2,jorhat,163307
639,Assam,2022,2,dhubri,146304
640,Assam,2022,3,kamrup metropolitan,854019
641,Assam,2022,3,nagaon,300653
642,Assam,2022,3,barpeta,267667
643,Assam,2022,3,cachar,257370
644,Assam,2022,3,sonitpur,235752
645,Assam,2022,3,dibrugarh,234149
646,Assam,2022,3,kamrup,221721
647,Assam,2022,3,tinsukia,199942
648,Assam,2022,3,jorhat,171824
649,Assam,2022,3,dhubri,154896
650,Assam,2022,4,kamrup metropolitan,897245
651,Assam,2022,4,nagaon,314901
652,Assam,2022,4,barpeta,280479
653,Assam,2022,4,cachar,269556
654,Assam,2022,4,sonitpur,246327
655,Assam,2022,4,dibrugarh,244755
656,Assam,2022,4,kamrup,231849
657,Assam,2022,4,tinsukia,209247
658,Assam,2022,4,jorhat,179437
659,Assam,2022,4,dhubri,162126
660,Bihar,2018,1,patna,425009
661,Bihar,2018,1,muzaffarpur,125298
662,Bihar,2018,1,gaya,91015
663,Bihar,2018,1,purbi champaran,87561
664,Bihar,2018,1,samastipur,76068
665,Bihar,2018,1,bhagalpur,76063
666,Bihar,2018,1,nalanda,75201
667,Bihar,2018,1,darbhanga,74414
668,Bihar,2018,1,vaishali,67921
669,Bihar,2018,1,pashchim champaran,67656
670,Bihar,2018,2,patna,568657
671,Bihar,2018,2,muzaffarpur,172315
672,Bihar,2018,2,gaya,126422
673,Bihar,2018,2,purbi champaran,125890
674,Bihar,2018,2,samastipur,107143
675,Bihar,2018,2,bhagalpur,106461
676,Bihar,2018,2,darbhanga,105558
677,Bihar,2018,2,nalanda,104076
678,Bihar,2018,2,pashchim champaran,97301
679,Bihar,2018,2,vaishali,96694
680,Bihar,2018,3,patna,684421
681,Bihar,2018,3,muzaffarpur,211519
682,Bihar,2018,3,purbi champaran,162122
683,Bihar,2018,3,gaya,160375
684,Bihar,2018,3,samastipur,134680
685,Bihar,2018,3,darbhanga,132803
686,Bihar,2018,3,bhagalpur,131270
687,Bihar,2018,3,nalanda,128472
688,Bihar,2018,3,pashchim champaran,124955
689,Bihar,2018,3,saran,123407
690,Bihar,2018,4,patna,826399
691,Bihar,2018,4,muzaffarpur,260789
692,Bihar,2018,4,purbi champaran,206934
693,Bihar,2018,4,gaya,203926
694,Bihar,2018,4,samastipur,169774
695,Bihar,2018,4,darbhanga,167302
696,Bihar,2018,4,bhagalpur,164162
697,Bihar,2018,4,saran,161486
698,Bihar,2018,4,pashchim champaran,161063
699,Bihar,2018,4,nalanda,160167
700,Bihar,2019,1,patna,964432
701,Bihar,2019,1,muzaffarpur,309416
702,Bihar,2019,1,purbi champaran,252394
703,Bihar,2019,1,gaya,245773
704,Bihar,2019,1,samastipur,204544
705,Bihar,2019,1,darbhanga,202521
706,Bihar,2019,1,saran,197928
707,Bihar,2019,1,pashchim champaran,197074
708,Bihar,2019,1,bhagalpur,195057
709,Bihar,2019,1,madhubani,195036
710,Bihar,2019,2,patna,1076012
711,Bihar,2019,2,muzaffarpur,353459
712,Bihar,2019,2,purbi champaran,292711
713,Bihar,2019,2,gaya,281107
714,Bihar,2019,2,samastipur,234046
715,Bihar,2019,2,darbhanga,232722
716,Bihar,2019,2,saran,230068
717,Bihar,2019,2,pashchim champaran,227901
718,Bihar,2019,2,madhubani,226202
719,Bihar,2019,2,bhagalpur,223725
720,Bihar,2019,3,patna,1180262
721,Bihar,2019,3,muzaffarpur,396343
722,Bihar,2019,3,purbi champaran,330361
723,Bihar,2019,3,gaya,315649
724,Bihar,2019,3,samastipur,262875
725,Bihar,2019,3,darbhanga,262421
726,Bihar,2019,3,saran,260966
727,Bihar,2019,3,pashchim champaran,256491
728,Bihar,2019,3,madhubani,255761
729,Bihar,2019,3,bhagalpur,249214
730,Bihar,2019,4,patna,1289426
731,Bihar,2019,4,muzaffarpur,445815
732,Bihar,2019,4,purbi champaran,378861
733,Bihar,2019,4,gaya,356225
734,Bihar,2019,4,samastipur,297942
735,Bihar,2019,4,saran,297022
736,Bihar,2019,4,darbhanga,296008
737,Bihar,2019,4,pashchim champaran,293867
738,Bihar,2019,4,madhubani,291613
739,Bihar,2019,4,bhagalpur,279580
740,Bihar,2020,1,patna,1397342
741,Bihar,2020,1,muzaffarpur,498548
742,Bihar,2020,1,purbi champaran,431458
743,Bihar,2020,1,gaya,398678
744,Bihar,2020,1,saran,335039
745,Bihar,2020,1,samastipur,334935
746,Bihar,2020,1,pashchim champaran,334931
747,Bihar,2020,1,darbhanga,332707
748,Bihar,2020,1,madhubani,328630
749,Bihar,2020,1,vaishali,312949
750,Bihar,2020,2,patna,1506233
751,Bihar,2020,2,muzaffarpur,558435
752,Bihar,2020,2,purbi champaran,505364
753,Bihar,2020,2,gaya,447895
754,Bihar,2020,2,pashchim champaran,390547
755,Bihar,2020,2,samastipur,381913
756,Bihar,2020,2,saran,381281
757,Bihar,2020,2,darbhanga,379555
758,Bihar,2020,2,madhubani,379217
759,Bihar,2020,2,bhagalpur,352316
760,Bihar,2020,3,patna,1625305
761,Bihar,2020,3,muzaffarpur,617383
762,Bihar,2020,3,purbi champaran,570592
763,Bihar,2020,3,gaya,493207
764,Bihar,2020,3,pashchim champaran,435319
765,Bihar,2020,3,madhubani,425154
766,Bihar,2020,3,saran,424821
767,Bihar,2020,3,samastipur,424696
768,Bihar,2020,3,darbhanga,424611
769,Bihar,2020,3,vaishali,391002
770,Bihar,2020,4,patna,1752007
771,Bihar,2020,4,muzaffarpur,673397
772,Bihar,2020,4,purbi champaran,627214
773,Bihar,2020,4,gaya,538319
774,Bihar,2020,4,pashchim champaran,476717
775,Bihar,2020,4,saran,467918
776,Bihar,2020,4,madhubani,467849
777,Bihar,2020,4,darbhanga,467317
778,Bihar,2020,4,samastipur,466536
779,Bihar,2020,4,bhagalpur,428157
780,Bihar,2021,1,patna,1881439
781,Bihar,2021,1,muzaffarpur,728384
782,Bihar,2021,1,purbi champaran,681660
783,Bihar,2021,1,gaya,581376
784,Bihar,2021,1,pashchim champaran,517219
785,Bihar,2021,1,saran,507177
786,Bihar,2021,1,darbhanga,506381
787,Bihar,2021,1,madhubani,506293
788,Bihar,2021,1,samastipur,505806
789,Bihar,2021,1,vaishali,463655
790,Bihar,2021,2,patna,2010353
791,Bihar,2021,2,muzaffarpur,781251
792,Bihar,2021,2,purbi champaran,733817
793,Bihar,2021,2,gaya,624010
794,Bihar,2021,2,pashchim champaran,556408
795,Bihar,2021,2,saran,544975
796,Bihar,2021,2,samastipur,543782
797,Bihar,2021,2,darbhanga,543496
798,Bihar,2021,2,madhubani,543493
799,Bihar,2021,2,vaishali,497933
800,Bihar,2021,3,patna,2156402
801,Bihar,2021,3,muzaffarpur,842701
802,Bihar,2021,3,purbi champaran,794120
803,Bihar,2021,3,gaya,673356
804,Bihar,2021,3,pashchim champaran,602251
805,Bihar,2021,3,saran,588276
806,Bihar,2021,3,madhubani,587337
807,Bihar,2021,3,samastipur,586990
808,Bihar,2021,3,darbhanga,586251
809,Bihar,2021,3,vaishali,536933
810,Bihar,2021,4,patna,2303852
811,Bihar,2021,4,muzaffarpur,903775
812,Bihar,2021,4,purbi champaran,853893
813,Bihar,2021,4,gaya,721905
814,Bihar,2021,4,pashchim champaran,647450
815,Bihar,2021,4,saran,631469
816,Bihar,2021,4,samastipur,630218
817,Bihar,2021,4,madhubani,629986
818,Bihar,2021,4,darbhanga,628529
819,Bihar,2021,4,vaishali,576156
820,Bihar,2022,1,patna,2443356
821,Bihar,2022,1,muzaffarpur,962924
822,Bihar,2022,1,purbi champaran,912427
823,Bihar,2022,1,gaya,769265
824,Bihar,2022,1,pashchim champaran,692182
825,Bihar,2022,1,saran,673849
826,Bihar,2022,1,samastipur,672508
827,Bihar,2022,1,madhubani,672303
828,Bihar,2022,1,darbhanga,669850
829,Bihar,2022,1,vaishali,614159
830,Bihar,2022,2,patna,2577123
831,Bihar,2022,2,muzaffarpur,1018560
832,Bihar,2022,2,purbi champaran,967838
833,Bihar,2022,2,gaya,814180
834,Bihar,2022,2,pashchim champaran,734476
835,Bihar,2022,2,saran,714109
836,Bihar,2022,2,samastipur,712626
837,Bihar,2022,2,madhubani,711897
838,Bihar,2022,2,darbhanga,708828
839,Bihar,2022,2,vaishali,650319
840,Bihar,2022,3,patna,2716533
841,Bihar,2022,3,muzaffarpur,1077200
842,Bihar,2022,3,purbi champaran,1025772
843,Bihar,2022,3,gaya,859903
844,Bihar,2022,3,pashchim champaran,777977
845,Bihar,2022,3,saran,756293
846,Bihar,2022,3,samastipur,754322
847,Bihar,2022,3,madhubani,753153
848,Bihar,2022,3,darbhanga,749430
849,Bihar,2022,3,vaishali,688248
850,Bihar,2022,4,patna,2854738
851,Bihar,2022,4,muzaffarpur,1132096
852,Bihar,2022,4,purbi champaran,1079466
853,Bihar,2022,4,gaya,902593
854,Bihar,2022,4,pashchim champaran,817644
855,Bihar,2022,4,saran,795553
856,Bihar,2022,4,samastipur,793296
857,Bihar,2022,4,madhubani,790218
858,Bihar,2022,4,darbhanga,787306
859,Bihar,2022,4,vaishali,723338
860,Chandigarh,2018,1,chandigarh,86268
861,Chandigarh,2018,2,chandigarh,115219
862,Chandigarh,2018,3,chandigarh,143893
863,Chandigarh,2018,4,chandigarh,177747
864,Chandigarh,2019,1,chandigarh,209175
865,Chandigarh,2019,2,chandigarh,240439
866,Chandigarh,2019,3,chandigarh,267337
867,Chandigarh,2019,4,chandigarh,289590
868,Chandigarh,2020,1,chandigarh,312887
869,Chandigarh,2020,2,chandigarh,336351
870,Chandigarh,2020,3,chandigarh,362588
871,Chandigarh,2020,4,chandigarh,391402
872,Chandigarh,2021,1,chandigarh,419998
873,Chandigarh,2021,2,chandigarh,448572
874,Chandigarh,2021,3,chandigarh,480463
875,Chandigarh,2021,4,chandigarh,512092
876,Chandigarh,2022,1,chandigarh,541549
877,Chandigarh,2022,2,chandigarh,569582
878,Chandigarh,2022,3,chandigarh,598698
879,Chandigarh,2022,4,chandigarh,627563
880,Chhattisgarh,2018,1,raipur,135308
881,Chhattisgarh,2018,1,durg,91516
882,Chhattisgarh,2018,1,bilaspur,68704
883,Chhattisgarh,2018,1,raigarh,51628
884,Chhattisgarh,2018,1,janjgir champa,42297
885,Chhattisgarh,2018,1,korba,39075
886,Chhattisgarh,2018,1,rajnandgaon,26295
887,Chhattisgarh,2018,1,surguja,22001
888,Chhattisgarh,2018,1,baloda bazar,21747
889,Chhattisgarh,2018,1,mahasamund,19608
890,Chhattisgarh,2018,2,raipur,185747
891,Chhattisgarh,2018,2,durg,124515
892,Chhattisgarh,2018,2,bilaspur,94888
893,Chhattisgarh,2018,2,raigarh,70970
894,Chhattisgarh,2018,2,janjgir champa,60185
895,Chhattisgarh,2018,2,korba,54105
896,Chhattisgarh,2018,2,rajnandgaon,38120
897,Chhattisgarh,2018,2,baloda bazar,32314
898,Chhattisgarh,2018,2,surguja,30374
899,Chhattisgarh,2018,2,mahasamund,28208
900,Chhattisgarh,2018,3,raipur,231146
901,Chhattisgarh,2018,3,durg,150753
902,Chhattisgarh,2018,3,bilaspur,119415
903,Chhattisgarh,2018,3,raigarh,89911
904,Chhattisgarh,2018,3,janjgir champa,77834
905,Chhattisgarh,2018,3,korba,68746
906,Chhattisgarh,2018,3,rajnandgaon,50271
907,Chhattisgarh,2018,3,baloda bazar,43335
908,Chhattisgarh,2018,3,surguja,40025
909,Chhattisgarh,2018,3,mahasamund,36628
910,Chhattisgarh,2018,4,raipur,289198
911,Chhattisgarh,2018,4,durg,185746
912,Chhattisgarh,2018,4,bilaspur,153972
913,Chhattisgarh,2018,4,raigarh,116785
914,Chhattisgarh,2018,4,janjgir champa,107156
915,Chhattisgarh,2018,4,korba,88680
916,Chhattisgarh,2018,4,rajnandgaon,64828
917,Chhattisgarh,2018,4,baloda bazar,60270
918,Chhattisgarh,2018,4,surguja,51776
919,Chhattisgarh,2018,4,mahasamund,47626
920,Chhattisgarh,2019,1,raipur,351495
921,Chhattisgarh,2019,1,durg,224058
922,Chhattisgarh,2019,1,bilaspur,184636
923,Chhattisgarh,2019,1,raigarh,139059
924,Chhattisgarh,2019,1,janjgir champa,130114
925,Chhattisgarh,2019,1,korba,105570
926,Chhattisgarh,2019,1,rajnandgaon,78320
927,Chhattisgarh,2019,1,baloda bazar,73454
928,Chhattisgarh,2019,1,surguja,62300
929,Chhattisgarh,2019,1,mahasamund,56953
930,Chhattisgarh,2019,2,raipur,405792
931,Chhattisgarh,2019,2,durg,257557
932,Chhattisgarh,2019,2,bilaspur,209039
933,Chhattisgarh,2019,2,raigarh,156178
934,Chhattisgarh,2019,2,janjgir champa,147327
935,Chhattisgarh,2019,2,korba,119540
936,Chhattisgarh,2019,2,rajnandgaon,91198
937,Chhattisgarh,2019,2,baloda bazar,84458
938,Chhattisgarh,2019,2,surguja,71076
939,Chhattisgarh,2019,2,mahasamund,65492
940,Chhattisgarh,2019,3,raipur,455785
941,Chhattisgarh,2019,3,durg,289803
942,Chhattisgarh,2019,3,bilaspur,230364
943,Chhattisgarh,2019,3,raigarh,170447
944,Chhattisgarh,2019,3,janjgir champa,161232
945,Chhattisgarh,2019,3,korba,131850
946,Chhattisgarh,2019,3,rajnandgaon,101617
947,Chhattisgarh,2019,3,baloda bazar,93416
948,Chhattisgarh,2019,3,surguja,79170
949,Chhattisgarh,2019,3,mahasamund,72039
950,Chhattisgarh,2019,4,raipur,506122
951,Chhattisgarh,2019,4,durg,321390
952,Chhattisgarh,2019,4,bilaspur,257350
953,Chhattisgarh,2019,4,raigarh,189764
954,Chhattisgarh,2019,4,janjgir champa,180195
955,Chhattisgarh,2019,4,korba,147812
956,Chhattisgarh,2019,4,rajnandgaon,113965
957,Chhattisgarh,2019,4,baloda bazar,104742
958,Chhattisgarh,2019,4,surguja,89297
959,Chhattisgarh,2019,4,mahasamund,80893
960,Chhattisgarh,2020,1,raipur,559412
961,Chhattisgarh,2020,1,durg,353311
962,Chhattisgarh,2020,1,bilaspur,284320
963,Chhattisgarh,2020,1,raigarh,208338
964,Chhattisgarh,2020,1,janjgir champa,199431
965,Chhattisgarh,2020,1,korba,163500
966,Chhattisgarh,2020,1,rajnandgaon,126699
967,Chhattisgarh,2020,1,baloda bazar,115907
968,Chhattisgarh,2020,1,surguja,98711
969,Chhattisgarh,2020,1,mahasamund,89942
970,Chhattisgarh,2020,2,raipur,616931
971,Chhattisgarh,2020,2,durg,387874
972,Chhattisgarh,2020,2,bilaspur,316669
973,Chhattisgarh,2020,2,raigarh,233080
974,Chhattisgarh,2020,2,janjgir champa,227716
975,Chhattisgarh,2020,2,korba,184399
976,Chhattisgarh,2020,2,rajnandgaon,146098
977,Chhattisgarh,2020,2,baloda bazar,134301
978,Chhattisgarh,2020,2,surguja,110765
979,Chhattisgarh,2020,2,mahasamund,103117
980,Chhattisgarh,2020,3,raipur,679027
981,Chhattisgarh,2020,3,durg,426052
982,Chhattisgarh,2020,3,bilaspur,349586
983,Chhattisgarh,2020,3,raigarh,259581
984,Chhattisgarh,2020,3,janjgir champa,254275
985,Chhattisgarh,2020,3,korba,204448
986,Chhattisgarh,2020,3,rajnandgaon,166416
987,Chhattisgarh,2020,3,baloda bazar,150975
988,Chhattisgarh,2020,3,surguja,124081
989,Chhattisgarh,2020,3,mahasamund,116370
990,Chhattisgarh,2020,4,raipur,743167
991,Chhattisgarh,2020,4,durg,464870
992,Chhattisgarh,2020,4,bilaspur,384115
993,Chhattisgarh,2020,4,raigarh,285081
994,Chhattisgarh,2020,4,janjgir champa,280474
995,Chhattisgarh,2020,4,korba,225683
996,Chhattisgarh,2020,4,rajnandgaon,185815
997,Chhattisgarh,2020,4,baloda bazar,166144
998,Chhattisgarh,2020,4,surguja,137221
999,Chhattisgarh,2020,4,mahasamund,129536
1000,Chhattisgarh,2021,1,raipur,800224
1001,Chhattisgarh,2021,1,durg,498453
1002,Chhattisgarh,2021,1,bilaspur,413692
1003,Chhattisgarh,2021,1,raigarh,306712
1004,Chhattisgarh,2021,1,janjgir champa,301931
1005,Chhattisgarh,2021,1,korba,243030
1006,Chhattisgarh,2021,1,rajnandgaon,200572
1007,Chhattisgarh,2021,1,baloda bazar,178486
1008,Chhattisgarh,2021,1,surguja,147969
1009,Chhattisgarh,2021,1,mahasamund,139572
1010,Chhattisgarh,2021,2,raipur,855848
1011,Chhattisgarh,2021,2,durg,531550
1012,Chhattisgarh,2021,2,bilaspur,442330
1013,Chhattisgarh,2021,2,raigarh,328664
1014,Chhattisgarh,2021,2,janjgir champa,322297
1015,Chhattisgarh,2021,2,korba,260168
1016,Chhattisgarh,2021,2,rajnandgaon,215143
1017,Chhattisgarh,2021,2,baloda bazar,191114
1018,Chhattisgarh,2021,2,surguja,158949
1019,Chhattisgarh,2021,2,mahasamund,149983
1020,Chhattisgarh,2021,3,raipur,917950
1021,Chhattisgarh,2021,3,durg,568361
1022,Chhattisgarh,2021,3,bilaspur,474660
1023,Chhattisgarh,2021,3,raigarh,354087
1024,Chhattisgarh,2021,3,janjgir champa,346366
1025,Chhattisgarh,2021,3,korba,279897
1026,Chhattisgarh,2021,3,rajnandgaon,232140
1027,Chhattisgarh,2021,3,baloda bazar,205941
1028,Chhattisgarh,2021,3,surguja,171276
1029,Chhattisgarh,2021,3,mahasamund,161893
1030,Chhattisgarh,2021,4,raipur,979741
1031,Chhattisgarh,2021,4,durg,604621
1032,Chhattisgarh,2021,4,bilaspur,506449
1033,Chhattisgarh,2021,4,raigarh,378507
1034,Chhattisgarh,2021,4,janjgir champa,368980
1035,Chhattisgarh,2021,4,korba,299191
1036,Chhattisgarh,2021,4,rajnandgaon,248230
1037,Chhattisgarh,2021,4,baloda bazar,220188
1038,Chhattisgarh,2021,4,surguja,183559
1039,Chhattisgarh,2021,4,mahasamund,173519
1040,Chhattisgarh,2022,1,raipur,1038105
1041,Chhattisgarh,2022,1,durg,639688
1042,Chhattisgarh,2022,1,bilaspur,537617
1043,Chhattisgarh,2022,1,raigarh,403164
1044,Chhattisgarh,2022,1,janjgir champa,392285
1045,Chhattisgarh,2022,1,korba,317604
1046,Chhattisgarh,2022,1,rajnandgaon,264326
1047,Chhattisgarh,2022,1,baloda bazar,234464
1048,Chhattisgarh,2022,1,surguja,195440
1049,Chhattisgarh,2022,1,mahasamund,185227
1050,Chhattisgarh,2022,2,raipur,1093318
1051,Chhattisgarh,2022,2,durg,672947
1052,Chhattisgarh,2022,2,bilaspur,566475
1053,Chhattisgarh,2022,2,raigarh,425526
1054,Chhattisgarh,2022,2,janjgir champa,414133
1055,Chhattisgarh,2022,2,korba,334672
1056,Chhattisgarh,2022,2,rajnandgaon,278724
1057,Chhattisgarh,2022,2,baloda bazar,247634
1058,Chhattisgarh,2022,2,surguja,206354
1059,Chhattisgarh,2022,2,mahasamund,195406
1060,Chhattisgarh,2022,3,raipur,1150501
1061,Chhattisgarh,2022,3,durg,707241
1062,Chhattisgarh,2022,3,bilaspur,596003
1063,Chhattisgarh,2022,3,raigarh,448366
1064,Chhattisgarh,2022,3,janjgir champa,436349
1065,Chhattisgarh,2022,3,korba,352198
1066,Chhattisgarh,2022,3,rajnandgaon,292804
1067,Chhattisgarh,2022,3,baloda bazar,260632
1068,Chhattisgarh,2022,3,surguja,217313
1069,Chhattisgarh,2022,3,mahasamund,205270
1070,Chhattisgarh,2022,4,raipur,1205632
1071,Chhattisgarh,2022,4,durg,740173
1072,Chhattisgarh,2022,4,bilaspur,622644
1073,Chhattisgarh,2022,4,raigarh,468010
1074,Chhattisgarh,2022,4,janjgir champa,455430
1075,Chhattisgarh,2022,4,korba,368179
1076,Chhattisgarh,2022,4,rajnandgaon,304353
1077,Chhattisgarh,2022,4,baloda bazar,271259
1078,Chhattisgarh,2022,4,surguja,226706
1079,Chhattisgarh,2022,4,mahasamund,213189
1080,Dadara & Nagar Havelli & Daman & Diu,2018,1,dadra and nagar haveli,32028
1081,Dadara & Nagar Havelli & Daman & Diu,2018,1,daman,18677
1082,Dadara & Nagar Havelli & Daman & Diu,2018,1,diu,2553
1083,Dadara & Nagar Havelli & Daman & Diu,2018,2,dadra and nagar haveli,43085
1084,Dadara & Nagar Havelli & Daman & Diu,2018,2,daman,25144
1085,Dadara & Nagar Havelli & Daman & Diu,2018,2,diu,3229
1086,Dadara & Nagar Havelli & Daman & Diu,2018,3,dadra and nagar haveli,55626
1087,Dadara & Nagar Havelli & Daman & Diu,2018,3,daman,32651
