,State,Year,Quarter,District,Transaction_count,Transaction_amount,Transaction_type
6364,Madhya Pradesh,2018,1,shahdol district,64833,84881495.14477745,TOTAL
6365,Madhya Pradesh,2018,1,ratlam district,128218,147489689.59998304,TOTAL
6366,Madhya Pradesh,2018,1,panna district,37817,27325866.56663143,TOTAL
6367,Madhya Pradesh,2018,1,chhatarpur district,101457,74380804.92252028,TOTAL
6368,Madhya Pradesh,2018,2,morena district,140175,210264909.09886336,TOTAL
6369,Madhya Pradesh,2018,2,alirajpur district,11022,21203028.47644373,TOTAL
6370,Madhya Pradesh,2018,2,sehore district,344826,478416852.5884153,TOTAL
6371,Madhya Pradesh,2018,2,rajgarh district,191089,323456380.1876123,TOTAL
6372,Madhya Pradesh,2018,2,khargone district,148822,248645678.44816822,TOTAL
6373,Madhya Pradesh,2018,2,satna district,242463,270342008.7411064,TOTAL
6374,Madhya Pradesh,2018,2,narsinghpur district,173263,187137161.82422045,TOTAL
6375,Madhya Pradesh,2018,2,jabalpur district,422639,584301958.944094,TOTAL
6376,Madhya Pradesh,2018,2,hoshangabad district,160516,259286994.40054798,TOTAL
6377,Madhya Pradesh,2018,2,vidisha district,206091,269816199.5111784,TOTAL
6378,Madhya Pradesh,2018,2,balaghat district,143103,195633852.35640132,TOTAL
6379,Madhya Pradesh,2018,2,singrauli district,197668,353747944.2448121,TOTAL
6380,Madhya Pradesh,2018,2,betul district,166350,221353395.3975936,TOTAL
6381,Madhya Pradesh,2018,2,sidhi district,85270,170776755.87162167,TOTAL
6382,Madhya Pradesh,2018,2,datia district,69866,80851949.8526532,TOTAL
6383,Madhya Pradesh,2018,2,dewas district,237116,373245353.2305236,TOTAL
6384,Madhya Pradesh,2018,2,sheopur district,35135,56890745.443421535,TOTAL
6385,Madhya Pradesh,2018,2,neemuch district,84147,126296373.11142942,TOTAL
6386,Madhya Pradesh,2018,2,raisen district,185436,235343086.37532064,TOTAL
6387,Madhya Pradesh,2018,2,mandsaur district,124845,177321632.50603038,TOTAL
6388,Madhya Pradesh,2018,2,barwani district,46585,84341593.30239312,TOTAL
6389,Madhya Pradesh,2018,2,katni district,87813,125498503.80003998,TOTAL
6390,Madhya Pradesh,2018,2,dindori district,29598,50389328.11277872,TOTAL
6391,Madhya Pradesh,2018,2,shivpuri district,102351,123721424.84893346,TOTAL
6392,Madhya Pradesh,2018,2,gwalior district,489851,768942832.0715544,TOTAL
6393,Madhya Pradesh,2018,2,anuppur district,75195,128975584.0702453,TOTAL
6394,Madhya Pradesh,2018,2,agar malwa district,68342,176571578.38007817,TOTAL
6395,Madhya Pradesh,2018,2,ashoknagar district,54242,89964031.53897266,TOTAL
6396,Madhya Pradesh,2018,2,sagar district,267894,314107092.19693184,TOTAL
6397,Madhya Pradesh,2018,2,niwari district,27058,24959522.511478625,TOTAL
6398,Madhya Pradesh,2018,2,rewa district,298854,492363779.31866646,TOTAL
6399,Madhya Pradesh,2018,2,shajapur district,129061,175288994.9085207,TOTAL
6400,Madhya Pradesh,2018,2,ujjain district,291630,463505751.4854503,TOTAL
6401,Madhya Pradesh,2018,2,bhind district,126920,171639410.87180024,TOTAL
6402,Madhya Pradesh,2018,2,tikamgarh district,68970,93783367.76871929,TOTAL
6403,Madhya Pradesh,2018,2,seoni district,112462,149334604.6554795,TOTAL
6404,Madhya Pradesh,2018,2,harda district,60536,124597087.15401682,TOTAL
6405,Madhya Pradesh,2018,2,burhanpur district,47282,71514661.9044576,TOTAL
6406,Madhya Pradesh,2018,2,damoh district,80644,107757242.71786109,TOTAL
6407,Madhya Pradesh,2018,2,bhopal district,2101870,3162583722.748327,TOTAL
6408,Madhya Pradesh,2018,2,jhabua district,26063,41023385.13816187,TOTAL
6409,Madhya Pradesh,2018,2,dhar district,238497,351923712.98836184,TOTAL
6410,Madhya Pradesh,2018,2,guna district,168387,187110752.5424232,TOTAL
6411,Madhya Pradesh,2018,2,east nimar district,99771,146718815.95123044,TOTAL
6412,Madhya Pradesh,2018,2,chhindwara district,210555,261719220.92039597,TOTAL
6413,Madhya Pradesh,2018,2,umaria district,41149,63869947.88495587,TOTAL
6414,Madhya Pradesh,2018,2,mandla district,42090,73926032.85240582,TOTAL
6415,Madhya Pradesh,2018,2,indore district,1375908,2404399122.9028625,TOTAL
6416,Madhya Pradesh,2018,2,shahdol district,92269,170374864.66123608,TOTAL
6417,Madhya Pradesh,2018,2,ratlam district,157631,265107190.3534137,TOTAL
6418,Madhya Pradesh,2018,2,panna district,55200,68661778.11171293,TOTAL
6419,Madhya Pradesh,2018,2,chhatarpur district,116892,145073867.39570677,TOTAL
6420,Madhya Pradesh,2018,3,morena district,225109,314162389.21277374,TOTAL
6421,Madhya Pradesh,2018,3,alirajpur district,14499,31329484.45765715,TOTAL
6422,Madhya Pradesh,2018,3,sehore district,758026,813770551.0306485,TOTAL
6423,Madhya Pradesh,2018,3,rajgarh district,264264,490284208.9358903,TOTAL
6424,Madhya Pradesh,2018,3,khargone district,212212,367653656.9228988,TOTAL
6425,Madhya Pradesh,2018,3,satna district,336587,384859967.68634284,TOTAL
6426,Madhya Pradesh,2018,3,narsinghpur district,426854,345889819.40697944,TOTAL
6427,Madhya Pradesh,2018,3,jabalpur district,701227,958869249.390048,TOTAL
6428,Madhya Pradesh,2018,3,hoshangabad district,232423,350613568.04801667,TOTAL
6429,Madhya Pradesh,2018,3,vidisha district,356894,387577329.34462994,TOTAL
6430,Madhya Pradesh,2018,3,balaghat district,206889,288749854.0352216,TOTAL
6431,Madhya Pradesh,2018,3,singrauli district,293194,484603524.85429597,TOTAL
6432,Madhya Pradesh,2018,3,betul district,255158,341596958.56045556,TOTAL
6433,Madhya Pradesh,2018,3,sidhi district,103433,217219534.02579975,TOTAL
6434,Madhya Pradesh,2018,3,datia district,80900,111289100.34853539,TOTAL
6435,Madhya Pradesh,2018,3,dewas district,396402,573244078.7266996,TOTAL
6436,Madhya Pradesh,2018,3,sheopur district,47777,70204603.37693526,TOTAL
6437,Madhya Pradesh,2018,3,neemuch district,118927,193198515.27127546,TOTAL
6438,Madhya Pradesh,2018,3,raisen district,293648,347162115.3304596,TOTAL
6439,Madhya Pradesh,2018,3,mandsaur district,191633,279080875.19769007,TOTAL
6440,Madhya Pradesh,2018,3,barwani district,78050,129885904.69348633,TOTAL
6441,Madhya Pradesh,2018,3,katni district,135537,191678963.28104156,TOTAL
6442,Madhya Pradesh,2018,3,dindori district,48720,104963346.04509656,TOTAL
6443,Madhya Pradesh,2018,3,shivpuri district,247121,251982372.40395808,TOTAL
6444,Madhya Pradesh,2018,3,gwalior district,726317,1161920835.789859,TOTAL
6445,Madhya Pradesh,2018,3,anuppur district,134714,214472109.76509666,TOTAL
6446,Madhya Pradesh,2018,3,agar malwa district,80868,205469348.73109734,TOTAL
6447,Madhya Pradesh,2018,3,ashoknagar district,111938,147015385.9868574,TOTAL
6448,Madhya Pradesh,2018,3,sagar district,792217,664927054.0421132,TOTAL
6449,Madhya Pradesh,2018,3,niwari district,29194,41047174.13133386,TOTAL
6450,Madhya Pradesh,2018,3,rewa district,566062,685929451.0927081,TOTAL
6451,Madhya Pradesh,2018,3,shajapur district,199572,298525129.14149654,TOTAL
6452,Madhya Pradesh,2018,3,ujjain district,498756,721272323.6353652,TOTAL
6453,Madhya Pradesh,2018,3,bhind district,189161,242565162.35289013,TOTAL
6454,Madhya Pradesh,2018,3,tikamgarh district,85323,134625754.00800335,TOTAL
6455,Madhya Pradesh,2018,3,seoni district,195122,241275224.7784125,TOTAL
6456,Madhya Pradesh,2018,3,harda district,83258,144520947.8271768,TOTAL
6457,Madhya Pradesh,2018,3,burhanpur district,70022,104462490.18066044,TOTAL
6458,Madhya Pradesh,2018,3,damoh district,110626,151909658.6639632,TOTAL
6459,Madhya Pradesh,2018,3,bhopal district,3157810,4500771533.49004,TOTAL
6460,Madhya Pradesh,2018,3,jhabua district,38916,63326929.53735356,TOTAL
6461,Madhya Pradesh,2018,3,dhar district,425936,570906796.1316426,TOTAL
6462,Madhya Pradesh,2018,3,guna district,286324,342644569.4119593,TOTAL
6463,Madhya Pradesh,2018,3,east nimar district,149436,217800277.66590044,TOTAL
6464,Madhya Pradesh,2018,3,chhindwara district,321934,412767395.9846499,TOTAL
6465,Madhya Pradesh,2018,3,umaria district,72491,120215633.0349016,TOTAL
6466,Madhya Pradesh,2018,3,mandla district,56024,111478477.38170321,TOTAL
6467,Madhya Pradesh,2018,3,indore district,2082530,3633508421.8101254,TOTAL
6468,Madhya Pradesh,2018,3,shahdol district,158517,276738575.9961562,TOTAL
6469,Madhya Pradesh,2018,3,ratlam district,278962,416785369.31813365,TOTAL
6470,Madhya Pradesh,2018,3,panna district,60946,90293317.93701646,TOTAL
6471,Madhya Pradesh,2018,3,chhatarpur district,138525,202696886.25763637,TOTAL
6472,Madhya Pradesh,2018,4,morena district,271585,469203779.68138313,TOTAL
6473,Madhya Pradesh,2018,4,alirajpur district,21963,45165476.8395529,TOTAL
6474,Madhya Pradesh,2018,4,sehore district,783146,1051788224.0566217,TOTAL
6475,Madhya Pradesh,2018,4,rajgarh district,347269,660055204.9792677,TOTAL
6476,Madhya Pradesh,2018,4,khargone district,284771,547527525.733146,TOTAL
6477,Madhya Pradesh,2018,4,satna district,483123,591600774.6822348,TOTAL
6478,Madhya Pradesh,2018,4,narsinghpur district,258432,382951245.1955268,TOTAL
6479,Madhya Pradesh,2018,4,jabalpur district,866243,1360238729.0313094,TOTAL
6480,Madhya Pradesh,2018,4,hoshangabad district,308911,514857130.97617257,TOTAL
6481,Madhya Pradesh,2018,4,vidisha district,390739,483355119.64546156,TOTAL
6482,Madhya Pradesh,2018,4,balaghat district,338581,461847795.9647552,TOTAL
6483,Madhya Pradesh,2018,4,singrauli district,419946,737232794.9451723,TOTAL
6484,Madhya Pradesh,2018,4,betul district,326736,518818434.8592302,TOTAL
6485,Madhya Pradesh,2018,4,sidhi district,175484,332466149.65630496,TOTAL
6486,Madhya Pradesh,2018,4,datia district,122314,168858427.79693142,TOTAL
6487,Madhya Pradesh,2018,4,dewas district,501654,821092172.381887,TOTAL
6488,Madhya Pradesh,2018,4,sheopur district,61335,115195832.59578738,TOTAL
6489,Madhya Pradesh,2018,4,neemuch district,174140,282369348.91748786,TOTAL
6490,Madhya Pradesh,2018,4,raisen district,389796,524075459.1027199,TOTAL
6491,Madhya Pradesh,2018,4,mandsaur district,277416,391917400.30971193,TOTAL
6492,Madhya Pradesh,2018,4,barwani district,88949,180694126.4203164,TOTAL
6493,Madhya Pradesh,2018,4,katni district,193021,294787947.0215211,TOTAL
6494,Madhya Pradesh,2018,4,dindori district,70932,158767219.27799407,TOTAL
6495,Madhya Pradesh,2018,4,shivpuri district,378896,353412369.5445291,TOTAL
6496,Madhya Pradesh,2018,4,gwalior district,894712,1644666010.3465357,TOTAL
6497,Madhya Pradesh,2018,4,anuppur district,167782,320615508.68732536,TOTAL
6498,Madhya Pradesh,2018,4,agar malwa district,105886,260783066.15850568,TOTAL
6499,Madhya Pradesh,2018,4,ashoknagar district,106583,194613632.92211744,TOTAL
6500,Madhya Pradesh,2018,4,sagar district,573261,742271402.2191862,TOTAL
6501,Madhya Pradesh,2018,4,niwari district,47128,61816022.29873501,TOTAL
6502,Madhya Pradesh,2018,4,rewa district,588836,933681137.7141752,TOTAL
6503,Madhya Pradesh,2018,4,shajapur district,247546,401715212.2091435,TOTAL
6504,Madhya Pradesh,2018,4,ujjain district,585638,981666410.735889,TOTAL
6505,Madhya Pradesh,2018,4,bhind district,228728,380235556.0017932,TOTAL
6506,Madhya Pradesh,2018,4,tikamgarh district,128946,194635845.36831838,TOTAL
6507,Madhya Pradesh,2018,4,seoni district,243126,359435415.4347418,TOTAL
6508,Madhya Pradesh,2018,4,harda district,108428,192765473.87559044,TOTAL
6509,Madhya Pradesh,2018,4,burhanpur district,88001,152806391.48599932,TOTAL
6510,Madhya Pradesh,2018,4,damoh district,162192,223242040.90301567,TOTAL
6511,Madhya Pradesh,2018,4,bhopal district,4226983,6249310700.95542,TOTAL
6512,Madhya Pradesh,2018,4,jhabua district,58035,104063289.32665196,TOTAL
6513,Madhya Pradesh,2018,4,dhar district,536104,820460181.5187452,TOTAL
6514,Madhya Pradesh,2018,4,guna district,277175,459379018.8825216,TOTAL
6515,Madhya Pradesh,2018,4,east nimar district,178194,299011356.48433113,TOTAL
6516,Madhya Pradesh,2018,4,chhindwara district,431596,608429977.6942707,TOTAL
6517,Madhya Pradesh,2018,4,umaria district,95954,164082883.5292987,TOTAL
6518,Madhya Pradesh,2018,4,mandla district,91790,172634998.50982466,TOTAL
6519,Madhya Pradesh,2018,4,indore district,2826520,5075021922.79704,TOTAL
6520,Madhya Pradesh,2018,4,shahdol district,209180,388199322.82241416,TOTAL
6521,Madhya Pradesh,2018,4,ratlam district,328469,582214576.1016406,TOTAL
6522,Madhya Pradesh,2018,4,panna district,106697,152348677.06109083,TOTAL
6523,Madhya Pradesh,2018,4,chhatarpur district,218683,337223351.3088259,TOTAL
6524,Madhya Pradesh,2019,1,morena district,376798,590340172.5467699,TOTAL
6525,Madhya Pradesh,2019,1,alirajpur district,31490,57528445.880148254,TOTAL
6526,Madhya Pradesh,2019,1,sehore district,1598108,1381467050.209204,TOTAL
6527,Madhya Pradesh,2019,1,rajgarh district,648061,849387423.708046,TOTAL
6528,Madhya Pradesh,2019,1,khargone district,411986,660544853.6667627,TOTAL
6529,Madhya Pradesh,2019,1,satna district,764362,837796202.3663837,TOTAL
6530,Madhya Pradesh,2019,1,narsinghpur district,399379,518838319.27022743,TOTAL
6531,Madhya Pradesh,2019,1,jabalpur district,1489827,2066194878.0751898,TOTAL
6532,Madhya Pradesh,2019,1,hoshangabad district,553426,797390486.8744063,TOTAL
6533,Madhya Pradesh,2019,1,vidisha district,563457,611099763.953865,TOTAL
6534,Madhya Pradesh,2019,1,balaghat district,554447,630492988.9965429,TOTAL
6535,Madhya Pradesh,2019,1,singrauli district,771972,909610315.8822656,TOTAL
6536,Madhya Pradesh,2019,1,betul district,534677,672533278.2668386,TOTAL
6537,Madhya Pradesh,2019,1,sidhi district,248937,410718619.8730597,TOTAL
6538,Madhya Pradesh,2019,1,datia district,180925,252504015.5677335,TOTAL
6539,Madhya Pradesh,2019,1,dewas district,911351,1084348082.083155,TOTAL
6540,Madhya Pradesh,2019,1,sheopur district,91429,135311510.09875304,TOTAL
6541,Madhya Pradesh,2019,1,neemuch district,354202,395660623.3520371,TOTAL
6542,Madhya Pradesh,2019,1,raisen district,695558,725879807.2669368,TOTAL
6543,Madhya Pradesh,2019,1,mandsaur district,483684,539074153.2850753,TOTAL
6544,Madhya Pradesh,2019,1,barwani district,128005,219244169.14213455,TOTAL
6545,Madhya Pradesh,2019,1,katni district,301180,409719255.6873062,TOTAL
6546,Madhya Pradesh,2019,1,dindori district,124325,177463422.54077098,TOTAL
6547,Madhya Pradesh,2019,1,shivpuri district,396289,453501159.67207545,TOTAL
6548,Madhya Pradesh,2019,1,gwalior district,1342886,2088543078.353699,TOTAL
6549,Madhya Pradesh,2019,1,anuppur district,269466,368414431.56357545,TOTAL
6550,Madhya Pradesh,2019,1,agar malwa district,172327,287964461.44944036,TOTAL
6551,Madhya Pradesh,2019,1,ashoknagar district,148509,228929290.71462494,TOTAL
6552,Madhya Pradesh,2019,1,sagar district,925998,1031788235.3211449,TOTAL
6553,Madhya Pradesh,2019,1,niwari district,71604,94651228.74141197,TOTAL
6554,Madhya Pradesh,2019,1,rewa district,866533,1138882577.7546175,TOTAL
6555,Madhya Pradesh,2019,1,shajapur district,424237,496437268.9084166,TOTAL
6556,Madhya Pradesh,2019,1,ujjain district,940607,1264261226.7636352,TOTAL
6557,Madhya Pradesh,2019,1,bhind district,359414,478039474.5692019,TOTAL
6558,Madhya Pradesh,2019,1,tikamgarh district,196901,261488913.1219021,TOTAL
6559,Madhya Pradesh,2019,1,seoni district,372002,502814827.1219895,TOTAL
6560,Madhya Pradesh,2019,1,harda district,154078,230304157.91590577,TOTAL
6561,Madhya Pradesh,2019,1,burhanpur district,112881,179246644.07640463,TOTAL
6562,Madhya Pradesh,2019,1,damoh district,238517,302505344.2563059,TOTAL
6563,Madhya Pradesh,2019,1,bhopal district,8252290,9878412374.297678,TOTAL
6564,Madhya Pradesh,2019,1,jhabua district,91081,139117371.3471116,TOTAL
6565,Madhya Pradesh,2019,1,dhar district,976357,1063530759.7629426,TOTAL
6566,Madhya Pradesh,2019,1,guna district,405000,561823338.1452124,TOTAL
6567,Madhya Pradesh,2019,1,east nimar district,261800,382404007.5330337,TOTAL
6568,Madhya Pradesh,2019,1,chhindwara district,712778,883844445.1281323,TOTAL
6569,Madhya Pradesh,2019,1,umaria district,173141,228656214.15156192,TOTAL
6570,Madhya Pradesh,2019,1,mandla district,142749,220376060.06544745,TOTAL
6571,Madhya Pradesh,2019,1,indore district,5731364,8462300131.378917,TOTAL
6572,Madhya Pradesh,2019,1,shahdol district,314212,487101458.35959864,TOTAL
6573,Madhya Pradesh,2019,1,ratlam district,547587,739522679.3292215,TOTAL
6574,Madhya Pradesh,2019,1,panna district,157047,212311094.12142566,TOTAL
6575,Madhya Pradesh,2019,1,chhatarpur district,325808,469959429.53119093,TOTAL
6576,Madhya Pradesh,2019,2,morena district,343097,759305410.9408532,TOTAL
6577,Madhya Pradesh,2019,2,alirajpur district,34336,69497452.41988502,TOTAL
6578,Madhya Pradesh,2019,2,sehore district,1000398,1498323453.5966249,TOTAL
6579,Madhya Pradesh,2019,2,rajgarh district,514081,1017424331.5352097,TOTAL
6580,Madhya Pradesh,2019,2,khargone district,382282,750061980.5160892,TOTAL
6581,Madhya Pradesh,2019,2,satna district,616768,985174475.02744,TOTAL
6582,Madhya Pradesh,2019,2,narsinghpur district,346905,606090629.4459138,TOTAL
6583,Madhya Pradesh,2019,2,jabalpur district,2003659,3365108021.1103716,TOTAL
6584,Madhya Pradesh,2019,2,hoshangabad district,733352,1398321448.0271442,TOTAL
6585,Madhya Pradesh,2019,2,vidisha district,481189,790501880.7453303,TOTAL
6586,Madhya Pradesh,2019,2,balaghat district,449840,762685263.2847067,TOTAL
6587,Madhya Pradesh,2019,2,singrauli district,551954,992797313.4503391,TOTAL
6588,Madhya Pradesh,2019,2,betul district,449045,767821477.0829715,TOTAL
6589,Madhya Pradesh,2019,2,sidhi district,233508,493694170.465987,TOTAL
6590,Madhya Pradesh,2019,2,datia district,152773,339467343.8421911,TOTAL
6591,Madhya Pradesh,2019,2,dewas district,705805,1221413819.1866453,TOTAL
6592,Madhya Pradesh,2019,2,sheopur district,84977,183254253.38825667,TOTAL
6593,Madhya Pradesh,2019,2,neemuch district,256620,436804315.37630045,TOTAL
6594,Madhya Pradesh,2019,2,raisen district,560941,900587870.7028184,TOTAL
6595,Madhya Pradesh,2019,2,mandsaur district,389452,635844969.502559,TOTAL
6596,Madhya Pradesh,2019,2,barwani district,124076,248252777.2854694,TOTAL
6597,Madhya Pradesh,2019,2,katni district,293589,520588852.0492451,TOTAL
6598,Madhya Pradesh,2019,2,dindori district,113733,239975836.02101433,TOTAL
6599,Madhya Pradesh,2019,2,shivpuri district,300960,547286279.7906877,TOTAL
6600,Madhya Pradesh,2019,2,gwalior district,1264694,2419928141.075864,TOTAL
6601,Madhya Pradesh,2019,2,anuppur district,224927,402977513.253777,TOTAL
6602,Madhya Pradesh,2019,2,agar malwa district,149682,343520367.24746865,TOTAL
6603,Madhya Pradesh,2019,2,ashoknagar district,137874,294579713.2675661,TOTAL
6604,Madhya Pradesh,2019,2,sagar district,758405,1228020791.0177653,TOTAL
6605,Madhya Pradesh,2019,2,niwari district,63955,126884358.23208058,TOTAL
6606,Madhya Pradesh,2019,2,rewa district,718741,1390495018.41335,TOTAL
6607,Madhya Pradesh,2019,2,shajapur district,339228,612106800.275732,TOTAL
6608,Madhya Pradesh,2019,2,ujjain district,869522,1520840061.8610396,TOTAL
6609,Madhya Pradesh,2019,2,bhind district,302340,626308252.5816314,TOTAL
6610,Madhya Pradesh,2019,2,tikamgarh district,157005,307990547.122507,TOTAL
