,State,Year,Quarter,Reg_Users,App_Opens,Brands,Count,Percentage
5060,Punjab,2018,2,1152190,0,Xiaomi,288756,0.2506149159426831
5061,Punjab,2018,2,1152190,0,Samsung,258117,0.2240229476041278
5062,Punjab,2018,2,1152190,0,Vivo,157022,0.13628134248691623
5063,Punjab,2018,2,1152190,0,Oppo,133051,0.11547661410010501
5064,Punjab,2018,2,1152190,0,Apple,88311,0.07664621286419775
5065,Punjab,2018,2,1152190,0,Realme,38878,0.033742698686848524
5066,Punjab,2018,2,1152190,0,OnePlus,22512,0.019538444180213332
5067,Punjab,2018,2,1152190,0,Motorola,19732,0.01712564767963617
5068,Punjab,2018,2,1152190,0,Lenovo,16030,0.01391263593678126
5069,Punjab,2018,2,1152190,0,Micromax,14047,0.012191565627196903
5070,Punjab,2018,2,1152190,0,Others,115734,0.10044697489129398
5071,Punjab,2018,3,1473148,0,Xiaomi,370526,0.25151987444574475
5072,Punjab,2018,3,1473148,0,Samsung,333905,0.2266608650318909
5073,Punjab,2018,3,1473148,0,Vivo,211470,0.14354973159519613
5074,Punjab,2018,3,1473148,0,Oppo,174607,0.1185264481233386
5075,Punjab,2018,3,1473148,0,Apple,109405,0.07426612940451333
5076,Punjab,2018,3,1473148,0,Realme,48316,0.03279779085332906
5077,Punjab,2018,3,1473148,0,OnePlus,26583,0.01804503009880881
5078,Punjab,2018,3,1473148,0,Motorola,23631,0.01604115811853256
5079,Punjab,2018,3,1473148,0,Lenovo,18437,0.012515375237247038
5080,Punjab,2018,3,1473148,0,Huawei,16653,0.011304363173286052
5081,Punjab,2018,3,1473148,0,Others,139615,0.09477323391811278
5082,Punjab,2018,4,1865715,0,Xiaomi,469664,0.251734053700592
5083,Punjab,2018,4,1865715,0,Samsung,423578,0.2270325317639618
5084,Punjab,2018,4,1865715,0,Vivo,281873,0.15108041689111146
5085,Punjab,2018,4,1865715,0,Oppo,228350,0.12239275559236003
5086,Punjab,2018,4,1865715,0,Apple,137548,0.07372401465389944
5087,Punjab,2018,4,1865715,0,Realme,60545,0.03245136583025811
5088,Punjab,2018,4,1865715,0,OnePlus,31147,0.016694404022050528
5089,Punjab,2018,4,1865715,0,Motorola,28376,0.015209182538597803
5090,Punjab,2018,4,1865715,0,Lenovo,21785,0.011676488638404044
5091,Punjab,2018,4,1865715,0,Huawei,21263,0.011396703140619012
5092,Punjab,2018,4,1865715,0,Others,161586,0.08660808322814578
5093,Punjab,2019,1,2226590,0,Xiaomi,557833,0.2505324285117601
5094,Punjab,2019,1,2226590,0,Samsung,505420,0.2269928455620478
5095,Punjab,2019,1,2226590,0,Vivo,349009,0.15674596580421182
5096,Punjab,2019,1,2226590,0,Oppo,281133,0.12626168266272642
5097,Punjab,2019,1,2226590,0,Apple,161878,0.07270220381839494
5098,Punjab,2019,1,2226590,0,Realme,71481,0.03210335086387705
5099,Punjab,2019,1,2226590,0,OnePlus,35068,0.01574964407457143
5100,Punjab,2019,1,2226590,0,Motorola,31780,0.014272946523607848
5101,Punjab,2019,1,2226590,0,Huawei,26070,0.0117084869688627
5102,Punjab,2019,1,2226590,0,Lenovo,23917,0.010741537508027971
5103,Punjab,2019,1,2226590,0,Others,183001,0.0821889077019119
5104,Punjab,2019,2,2600112,10928094,Xiaomi,648198,0.24929618416437446
5105,Punjab,2019,2,2600112,10928094,Samsung,594224,0.22853784760041107
5106,Punjab,2019,2,2600112,10928094,Vivo,417913,0.16072884552665423
5107,Punjab,2019,2,2600112,10928094,Oppo,336507,0.12942019420701878
5108,Punjab,2019,2,2600112,10928094,Apple,189708,0.07296147242887999
5109,Punjab,2019,2,2600112,10928094,Realme,82000,0.031537103017100804
5110,Punjab,2019,2,2600112,10928094,OnePlus,38343,0.014746672451032878
5111,Punjab,2019,2,2600112,10928094,Motorola,34974,0.013450959035610773
5112,Punjab,2019,2,2600112,10928094,Huawei,30298,0.011652574966001465
5113,Punjab,2019,2,2600112,10928094,Lenovo,26203,0.010077642809232833
5114,Punjab,2019,2,2600112,10928094,Others,201744,0.07759050379368274
5115,Punjab,2019,3,2962713,40860886,Xiaomi,734257,0.24783264528153756
5116,Punjab,2019,3,2962713,40860886,Samsung,678439,0.2289924808781681
5117,Punjab,2019,3,2962713,40860886,Vivo,489141,0.1650990156657091
5118,Punjab,2019,3,2962713,40860886,Oppo,390270,0.1317272378391022
5119,Punjab,2019,3,2962713,40860886,Apple,216888,0.07320587583069976
5120,Punjab,2019,3,2962713,40860886,Realme,94292,0.03182623494074519
5121,Punjab,2019,3,2962713,40860886,OnePlus,41581,0.014034771508411379
5122,Punjab,2019,3,2962713,40860886,Motorola,37064,0.01251015538798392
5123,Punjab,2019,3,2962713,40860886,Huawei,34669,0.011701774690967367
5124,Punjab,2019,3,2962713,40860886,Lenovo,26124,0.008817593874263218
5125,Punjab,2019,3,2962713,40860886,Others,219988,0.07425221410241221
5126,Punjab,2019,4,3321742,47673880,Xiaomi,818456,0.24639360913641095
5127,Punjab,2019,4,3321742,47673880,Samsung,760808,0.229038859730828
5128,Punjab,2019,4,3321742,47673880,Vivo,563524,0.1696471309331068
5129,Punjab,2019,4,3321742,47673880,Oppo,446759,0.13449539428408347
5130,Punjab,2019,4,3321742,47673880,Apple,240275,0.07233403437112214
5131,Punjab,2019,4,3321742,47673880,Realme,109206,0.03287612343162112
5132,Punjab,2019,4,3321742,47673880,OnePlus,44151,0.013291519931409484
5133,Punjab,2019,4,3321742,47673880,Motorola,38939,0.011722463695253876
5134,Punjab,2019,4,3321742,47673880,Huawei,38449,0.011574950733681304
5135,Punjab,2019,4,3321742,47673880,Lenovo,27158,0.008175830633444741
5136,Punjab,2019,4,3321742,47673880,Others,234017,0.07045008311903814
5137,Punjab,2020,1,3739502,53853710,Xiaomi,912905,0.2441247524402982
5138,Punjab,2020,1,3739502,53853710,Samsung,851006,0.22757201359967183
5139,Punjab,2020,1,3739502,53853710,Vivo,654259,0.17495885815811837
5140,Punjab,2020,1,3739502,53853710,Oppo,515340,0.13780979392443166
5141,Punjab,2020,1,3739502,53853710,Apple,267276,0.07147368820768113
5142,Punjab,2020,1,3739502,53853710,Realme,126920,0.033940348206793314
5143,Punjab,2020,1,3739502,53853710,OnePlus,46432,0.012416626598942854
5144,Punjab,2020,1,3739502,53853710,Huawei,42483,0.011360603631178696
5145,Punjab,2020,1,3739502,53853710,Motorola,40631,0.010865350519935542
5146,Punjab,2020,1,3739502,53853710,Lenovo,28708,0.007676958054842597
5147,Punjab,2020,1,3739502,53853710,Others,253542,0.06780100665810582
5148,Punjab,2020,2,4225481,51289576,Xiaomi,1025347,0.24265805478713548
5149,Punjab,2020,2,4225481,51289576,Samsung,957955,0.2267091012833805
5150,Punjab,2020,2,4225481,51289576,Vivo,759075,0.1796422703119479
5151,Punjab,2020,2,4225481,51289576,Oppo,599062,0.1417736820967838
5152,Punjab,2020,2,4225481,51289576,Apple,293955,0.06956722796765623
5153,Punjab,2020,2,4225481,51289576,Realme,145881,0.03452411689935418
5154,Punjab,2020,2,4225481,51289576,OnePlus,48354,0.011443430937211646
5155,Punjab,2020,2,4225481,51289576,Huawei,46802,0.011076135474280916
5156,Punjab,2020,2,4225481,51289576,Motorola,42817,0.010133047574938806
5157,Punjab,2020,2,4225481,51289576,Lenovo,30136,0.007131969117835342
5158,Punjab,2020,2,4225481,51289576,Others,276097,0.06534096354947519
5159,Punjab,2020,3,4694233,58946732,Xiaomi,1124885,0.23963126670533824
5160,Punjab,2020,3,4694233,58946732,Samsung,1063448,0.22654350561635947
5161,Punjab,2020,3,4694233,58946732,Vivo,872561,0.18587935451861892
5162,Punjab,2020,3,4694233,58946732,Oppo,675846,0.1439736800452811
5163,Punjab,2020,3,4694233,58946732,Apple,322529,0.06870749705010382
5164,Punjab,2020,3,4694233,58946732,Realme,167279,0.035635001500777655
5165,Punjab,2020,3,4694233,58946732,OnePlus,50950,0.01085374330588192
5166,Punjab,2020,3,4694233,58946732,Huawei,50512,0.010760437328100246
5167,Punjab,2020,3,4694233,58946732,Motorola,44739,0.00953063045656234
5168,Punjab,2020,3,4694233,58946732,Lenovo,31345,0.006677342177092616
5169,Punjab,2020,3,4694233,58946732,Others,290139,0.06180754129588369
5170,Punjab,2020,4,5157868,71191183,Xiaomi,1219022,0.23634222512092207
5171,Punjab,2020,4,5157868,71191183,Samsung,1169264,0.22669521593030298
5172,Punjab,2020,4,5157868,71191183,Vivo,979161,0.18983832079456087
5173,Punjab,2020,4,5157868,71191183,Oppo,750319,0.145470764277023
5174,Punjab,2020,4,5157868,71191183,Apple,356113,0.06904267422120923
5175,Punjab,2020,4,5157868,71191183,Realme,189809,0.03679989484027121
5176,Punjab,2020,4,5157868,71191183,Huawei,53936,0.0104570337976854
5177,Punjab,2020,4,5157868,71191183,OnePlus,53667,0.010404880466115068
5178,Punjab,2020,4,5157868,71191183,Motorola,46455,0.009006628320073333
5179,Punjab,2020,4,5157868,71191183,HMD Global,32870,0.006372788136493605
5180,Punjab,2020,4,5157868,71191183,Others,307252,0.05956957409534327
5181,Punjab,2021,1,5568777,81052268,Xiaomi,1304479,0.23424874079173938
5182,Punjab,2021,1,5568777,81052268,Samsung,1249727,0.22441677948317917
5183,Punjab,2021,1,5568777,81052268,Vivo,1083200,0.19451308608694512
5184,Punjab,2021,1,5568777,81052268,Oppo,815718,0.14648063659219968
5185,Punjab,2021,1,5568777,81052268,Apple,384485,0.06904298735611068
5186,Punjab,2021,1,5568777,81052268,Realme,212940,0.038238198441058066
5187,Punjab,2021,1,5568777,81052268,OnePlus,56962,0.01022881684793627
5188,Punjab,2021,1,5568777,81052268,Huawei,56391,0.0101262808692106
5189,Punjab,2021,1,5568777,81052268,Motorola,47632,0.00855340409572874
5190,Punjab,2021,1,5568777,81052268,Tecno,35552,0.006384166577329277
5191,Punjab,2021,1,5568777,81052268,Others,321691,0.05776690285856302
5192,Punjab,2021,2,5976548,85894089,Xiaomi,1380642,0.23100994085549048
5193,Punjab,2021,2,5976548,85894089,Samsung,1317948,0.22051993893464925
5194,Punjab,2021,2,5976548,85894089,Vivo,1187613,0.19871219975142843
5195,Punjab,2021,2,5976548,85894089,Oppo,881894,0.14755909264009925
5196,Punjab,2021,2,5976548,85894089,Apple,418009,0.06994154485164346
5197,Punjab,2021,2,5976548,85894089,Realme,250679,0.041943777578629
5198,Punjab,2021,2,5976548,85894089,OnePlus,61777,0.010336568868852054
5199,Punjab,2021,2,5976548,85894089,Huawei,56066,0.009381000537433983
5200,Punjab,2021,2,5976548,85894089,Motorola,47652,0.00797316444208262
5201,Punjab,2021,2,5976548,85894089,Tecno,44884,0.007510020834769503
5202,Punjab,2021,2,5976548,85894089,Others,329384,0.05511275070492197
5203,Punjab,2021,3,6434862,107614155,Xiaomi,1468863,0.22826643368575736
5204,Punjab,2021,3,6434862,107614155,Samsung,1373929,0.2135133589500443
5205,Punjab,2021,3,6434862,107614155,Vivo,1315799,0.20447975418897874
5206,Punjab,2021,3,6434862,107614155,Oppo,964011,0.1498106719304936
5207,Punjab,2021,3,6434862,107614155,Apple,450178,0.06995923144894171
5208,Punjab,2021,3,6434862,107614155,Realme,292875,0.04551379656626669
5209,Punjab,2021,3,6434862,107614155,OnePlus,71087,0.011047167755889714
5210,Punjab,2021,3,6434862,107614155,Huawei,59682,0.009274790974538382
5211,Punjab,2021,3,6434862,107614155,Tecno,54005,0.008392565372808306
5212,Punjab,2021,3,6434862,107614155,Motorola,47647,0.007404509995707756
5213,Punjab,2021,3,6434862,107614155,Others,336786,0.05233771913057343
5214,Punjab,2021,4,6880103,138427499,Xiaomi,1548508,0.22507046769503306
5215,Punjab,2021,4,6880103,138427499,Samsung,1427734,0.2075163700310882
5216,Punjab,2021,4,6880103,138427499,Vivo,1424349,0.20702437158280915
5217,Punjab,2021,4,6880103,138427499,Oppo,1041175,0.15133131001091119
5218,Punjab,2021,4,6880103,138427499,Apple,497157,0.07226011005939882
5219,Punjab,2021,4,6880103,138427499,Realme,350868,0.05099749233405372
5220,Punjab,2021,4,6880103,138427499,OnePlus,80227,0.011660726590866444
5221,Punjab,2021,4,6880103,138427499,Tecno,62454,0.0090774803807443
5222,Punjab,2021,4,6880103,138427499,Huawei,58314,0.008475745203233149
5223,Punjab,2021,4,6880103,138427499,Motorola,48503,0.00704974910986071
5224,Punjab,2021,4,6880103,138427499,Others,340814,0.049536177002001275
5225,Punjab,2022,1,7302726,117482807,Xiaomi,1619926,0.2218248363693229
5226,Punjab,2022,1,7302726,117482807,Vivo,1523181,0.20857704369573773
5227,Punjab,2022,1,7302726,117482807,Samsung,1477258,0.20228857004904743
5228,Punjab,2022,1,7302726,117482807,Oppo,1119920,0.15335643155720208
5229,Punjab,2022,1,7302726,117482807,Apple,540804,0.07405508573099963
5230,Punjab,2022,1,7302726,117482807,Realme,403062,0.05519336204042162
5231,Punjab,2022,1,7302726,117482807,OnePlus,89199,0.01221447990791384
5232,Punjab,2022,1,7302726,117482807,Tecno,74590,0.010213994061943444
5233,Punjab,2022,1,7302726,117482807,Huawei,58651,0.008031384444658063
5234,Punjab,2022,1,7302726,117482807,Motorola,48805,0.00668312079626156
5235,Punjab,2022,1,7302726,117482807,Others,347330,0.04756169134649171
5236,Rajasthan,2018,1,3158202,0,Xiaomi,713005,0.2257629499316383
5237,Rajasthan,2018,1,3158202,0,Samsung,662282,0.20970222930642182
5238,Rajasthan,2018,1,3158202,0,Vivo,535439,0.16953918717042166
5239,Rajasthan,2018,1,3158202,0,Oppo,352258,0.111537514066548
5240,Rajasthan,2018,1,3158202,0,Realme,149488,0.04733326114035771
5241,Rajasthan,2018,1,3158202,0,Apple,94107,0.029797650688588
5242,Rajasthan,2018,1,3158202,0,OnePlus,71745,0.0227170396320438
5243,Rajasthan,2018,1,3158202,0,Gionee,69299,0.021942548323381467
5244,Rajasthan,2018,1,3158202,0,Lenovo,63011,0.019951542048292036
5245,Rajasthan,2018,1,3158202,0,Motorola,61235,0.019389196764488147
5246,Rajasthan,2018,1,3158202,0,Others,386333,0.12232688092781906
5247,Rajasthan,2018,2,4212964,0,Xiaomi,966424,0.22939289298460655
5248,Rajasthan,2018,2,4212964,0,Samsung,874984,0.20768845876679695
5249,Rajasthan,2018,2,4212964,0,Vivo,735141,0.17449496364080017
5250,Rajasthan,2018,2,4212964,0,Oppo,479239,0.11375340496619482
5251,Rajasthan,2018,2,4212964,0,Realme,195523,0.046409843521093466
5252,Rajasthan,2018,2,4212964,0,Apple,119357,0.028330885333935917
5253,Rajasthan,2018,2,4212964,0,OnePlus,87155,0.02068733556707344
5254,Rajasthan,2018,2,4212964,0,Gionee,84445,0.020044082978159794
5255,Rajasthan,2018,2,4212964,0,Lenovo,79981,0.018984496425794285
5256,Rajasthan,2018,2,4212964,0,Motorola,78566,0.018648628376601365
5257,Rajasthan,2018,2,4212964,0,Others,512149,0.12156500743894322
5258,Rajasthan,2018,3,5175453,0,Xiaomi,1205544,0.23293497206911162
5259,Rajasthan,2018,3,5175453,0,Samsung,1072593,0.20724620627411747
5260,Rajasthan,2018,3,5175453,0,Vivo,938611,0.18135823086404224
5261,Rajasthan,2018,3,5175453,0,Oppo,601973,0.11631310341336304
5262,Rajasthan,2018,3,5175453,0,Realme,239840,0.046341837130005815
5263,Rajasthan,2018,3,5175453,0,Apple,140247,0.027098497464859598
5264,Rajasthan,2018,3,5175453,0,OnePlus,101721,0.0196545114021903
5265,Rajasthan,2018,3,5175453,0,Gionee,95819,0.018514128135256953
5266,Rajasthan,2018,3,5175453,0,Motorola,91763,0.017730428621417296
5267,Rajasthan,2018,3,5175453,0,Huawei,91725,0.017723086268970078
5268,Rajasthan,2018,3,5175453,0,Others,595617,0.1150849983566656
5269,Rajasthan,2018,4,6358738,0,Xiaomi,1482976,0.2332186040689206
5270,Rajasthan,2018,4,6358738,0,Samsung,1317264,0.2071580870292187
5271,Rajasthan,2018,4,6358738,0,Vivo,1200927,0.1888624755415304
5272,Rajasthan,2018,4,6358738,0,Oppo,760058,0.11952969284156699
5273,Rajasthan,2018,4,6358738,0,Realme,293498,0.04615664303199786
5274,Rajasthan,2018,4,6358738,0,Apple,166540,0.02619073155711086
5275,Rajasthan,2018,4,6358738,0,OnePlus,117138,0.018421579879529554
5276,Rajasthan,2018,4,6358738,0,Huawei,115507,0.018165082442459495
5277,Rajasthan,2018,4,6358738,0,Motorola,107515,0.01690822927442521
5278,Rajasthan,2018,4,6358738,0,Gionee,106066,0.01668035386895953
5279,Rajasthan,2018,4,6358738,0,Others,691249,0.10870852046428081
5280,Rajasthan,2019,1,7712204,0,Xiaomi,1788113,0.2318549924249929
5281,Rajasthan,2019,1,7712204,0,Samsung,1592757,0.20652423094617312
5282,Rajasthan,2019,1,7712204,0,Vivo,1503951,0.19500923471422696
5283,Rajasthan,2019,1,7712204,0,Oppo,948608,0.12300089572319405
5284,Rajasthan,2019,1,7712204,0,Realme,350506,0.0454482272512501
5285,Rajasthan,2019,1,7712204,0,Apple,191305,0.024805490103736883
5286,Rajasthan,2019,1,7712204,0,Huawei,143491,0.01860570596939604
5287,Rajasthan,2019,1,7712204,0,OnePlus,131526,0.01705426879268235
5288,Rajasthan,2019,1,7712204,0,Gionee,123156,0.015968975924392042
5289,Rajasthan,2019,1,7712204,0,Motorola,121229,0.015719112201907522
5290,Rajasthan,2019,1,7712204,0,Others,817562,0.10600886594804805
5291,Rajasthan,2019,2,8783935,62787336,Xiaomi,2038775,0.2321026965705006
5292,Rajasthan,2019,2,8783935,62787336,Samsung,1811211,0.20619585641287191
5293,Rajasthan,2019,2,8783935,62787336,Vivo,1744564,0.19860848241704884
5294,Rajasthan,2019,2,8783935,62787336,Oppo,1100301,0.12526288047441153
5295,Rajasthan,2019,2,8783935,62787336,Realme,400579,0.045603593378138615
5296,Rajasthan,2019,2,8783935,62787336,Apple,212354,0.024175269967275488
5297,Rajasthan,2019,2,8783935,62787336,Huawei,163775,0.01864483286818493
5298,Rajasthan,2019,2,8783935,62787336,OnePlus,142119,0.01617942300347168
5299,Rajasthan,2019,2,8783935,62787336,Gionee,135881,0.015469262921458322
5300,Rajasthan,2019,2,8783935,62787336,Motorola,131957,0.015022538304302115
5301,Rajasthan,2019,2,8783935,62787336,Others,902419,0.102735163682336
5302,Rajasthan,2019,3,9797304,238338999,Xiaomi,2275622,0.232270224543405
5303,Rajasthan,2019,3,9797304,238338999,Samsung,1996093,0.20373900820062335
5304,Rajasthan,2019,3,9797304,238338999,Vivo,1985897,0.20269831374018812
5305,Rajasthan,2019,3,9797304,238338999,Oppo,1244255,0.12699973380432006
5306,Rajasthan,2019,3,9797304,238338999,Realme,458929,0.046842376229215714
5307,Rajasthan,2019,3,9797304,238338999,Apple,232599,0.023741123068142012
5308,Rajasthan,2019,3,9797304,238338999,Huawei,184875,0.018869987090326074
5309,Rajasthan,2019,3,9797304,238338999,OnePlus,152982,0.01561470380014747
5310,Rajasthan,2019,3,9797304,238338999,Gionee,146595,0.014962789763387968
5311,Rajasthan,2019,3,9797304,238338999,Motorola,139254,0.01421350200014208
5312,Rajasthan,2019,3,9797304,238338999,Others,980203,0.10004823776010216
5313,Rajasthan,2019,4,10925031,288904693,Xiaomi,2527395,0.23133984699906116
5314,Rajasthan,2019,4,10925031,288904693,Vivo,2262135,0.20705982436113912
5315,Rajasthan,2019,4,10925031,288904693,Samsung,2211270,0.2024040023318927
5316,Rajasthan,2019,4,10925031,288904693,Oppo,1410408,0.12909876411334667
5317,Rajasthan,2019,4,10925031,288904693,Realme,530557,0.04856343199392295
5318,Rajasthan,2019,4,10925031,288904693,Apple,250014,0.022884511723582295
5319,Rajasthan,2019,4,10925031,288904693,Huawei,204976,0.0187620520252986
5320,Rajasthan,2019,4,10925031,288904693,OnePlus,162057,0.014833550586721447
5321,Rajasthan,2019,4,10925031,288904693,Gionee,157774,0.014441515085861084
5322,Rajasthan,2019,4,10925031,288904693,Motorola,147914,0.013539000484300685
5323,Rajasthan,2019,4,10925031,288904693,Others,1060531,0.0970735002948733
5324,Rajasthan,2020,1,12142053,341815756,Xiaomi,2776323,0.22865350694812484
5325,Rajasthan,2020,1,12142053,341815756,Vivo,2582003,0.21264962358507247
5326,Rajasthan,2020,1,12142053,341815756,Samsung,2440121,0.20096444975161942
5327,Rajasthan,2020,1,12142053,341815756,Oppo,1591219,0.13105024331552498
5328,Rajasthan,2020,1,12142053,341815756,Realme,608298,0.05009844710775023
5329,Rajasthan,2020,1,12142053,341815756,Apple,267588,0.022038118265502546
5330,Rajasthan,2020,1,12142053,341815756,Huawei,225019,0.01853220373852758
5331,Rajasthan,2020,1,12142053,341815756,OnePlus,170114,0.014010316047870982
5332,Rajasthan,2020,1,12142053,341815756,Gionee,158979,0.013093255316872691
5333,Rajasthan,2020,1,12142053,341815756,Motorola,156126,0.012858286815252742
5334,Rajasthan,2020,1,12142053,341815756,Others,1166263,0.09605154910788151
5335,Rajasthan,2020,2,13563201,329941181,Xiaomi,3073847,0.22663138296040883
5336,Rajasthan,2020,2,13563201,329941181,Vivo,2941265,0.216856256867387
5337,Rajasthan,2020,2,13563201,329941181,Samsung,2715434,0.20020598382343519
5338,Rajasthan,2020,2,13563201,329941181,Oppo,1799104,0.13264597346894733
5339,Rajasthan,2020,2,13563201,329941181,Realme,689124,0.05080836006190574
5340,Rajasthan,2020,2,13563201,329941181,Apple,283321,0.020888947970320575
5341,Rajasthan,2020,2,13563201,329941181,Huawei,246837,0.0181990224873907
5342,Rajasthan,2020,2,13563201,329941181,Tecno,183365,0.013519301232798953
5343,Rajasthan,2020,2,13563201,329941181,OnePlus,177245,0.013068080315258912
5344,Rajasthan,2020,2,13563201,329941181,Gionee,172589,0.012724798519169626
5345,Rajasthan,2020,2,13563201,329941181,Others,1281070,0.09445189229297715
5346,Rajasthan,2020,3,14969412,436682870,Xiaomi,3353468,0.2240213576859265
5347,Rajasthan,2020,3,14969412,436682870,Vivo,3346801,0.22357598281081448
5348,Rajasthan,2020,3,14969412,436682870,Samsung,2973921,0.19866652076915245
5349,Rajasthan,2020,3,14969412,436682870,Oppo,2001908,0.13373324216074753
5350,Rajasthan,2020,3,14969412,436682870,Realme,784695,0.05241989464916858
5351,Rajasthan,2020,3,14969412,436682870,Apple,302588,0.020213753218897308
5352,Rajasthan,2020,3,14969412,436682870,Huawei,265862,0.017760350239541808
5353,Rajasthan,2020,3,14969412,436682870,Tecno,214914,0.014356876542645763
5354,Rajasthan,2020,3,14969412,436682870,OnePlus,186566,0.012463148185112415
5355,Rajasthan,2020,3,14969412,436682870,Gionee,180038,0.01202705891186641
5356,Rajasthan,2020,3,14969412,436682870,Others,1358651,0.09076181482612677
5357,Rajasthan,2020,4,16329494,511015109,Vivo,3720519,0.22784043400242532
5358,Rajasthan,2020,4,16329494,511015109,Xiaomi,3613815,0.22130600005119572
5359,Rajasthan,2020,4,16329494,511015109,Samsung,3222360,0.19733373244755778
5360,Rajasthan,2020,4,16329494,511015109,Oppo,2201891,0.13484134903384024
5361,Rajasthan,2020,4,16329494,511015109,Realme,880750,0.05393614768467413
5362,Rajasthan,2020,4,16329494,511015109,Apple,323405,0.019804961500950367
5363,Rajasthan,2020,4,16329494,511015109,Huawei,283175,0.017341321170147708
5364,Rajasthan,2020,4,16329494,511015109,Tecno,259273,0.015877589348451335
5365,Rajasthan,2020,4,16329494,511015109,OnePlus,195918,0.011997799809351103
5366,Rajasthan,2020,4,16329494,511015109,Gionee,188604,0.01154989860677863
5367,Rajasthan,2020,4,16329494,511015109,Others,1439784,0.0881707663446277
5368,Rajasthan,2021,1,17661088,632535059,Vivo,4143832,0.23463061845340447
5369,Rajasthan,2021,1,17661088,632535059,Xiaomi,3873176,0.21930562828292346
5370,Rajasthan,2021,1,17661088,632535059,Samsung,3430073,0.19421640388179937
5371,Rajasthan,2021,1,17661088,632535059,Oppo,2390404,0.13534862631339586
5372,Rajasthan,2021,1,17661088,632535059,Realme,987022,0.05588681739199759
5373,Rajasthan,2021,1,17661088,632535059,Apple,347215,0.019659887318380385
5374,Rajasthan,2021,1,17661088,632535059,Tecno,301891,0.017093567508411713
5375,Rajasthan,2021,1,17661088,632535059,Huawei,295928,0.01675593259033645
5376,Rajasthan,2021,1,17661088,632535059,OnePlus,208798,0.011822487946382465
5377,Rajasthan,2021,1,17661088,632535059,Gionee,189685,0.010740278288630915
5378,Rajasthan,2021,1,17661088,632535059,Others,1493064,0.08453975202433735
5379,Rajasthan,2021,2,18980985,1072091232,Vivo,4603263,0.24251971117410398
5380,Rajasthan,2021,2,18980985,1072091232,Xiaomi,4079016,0.2149001224119823
5381,Rajasthan,2021,2,18980985,1072091232,Samsung,3591961,0.18923996831565906
5382,Rajasthan,2021,2,18980985,1072091232,Oppo,2591657,0.13653964744190042
5383,Rajasthan,2021,2,18980985,1072091232,Realme,1162747,0.06125851740570892
5384,Rajasthan,2021,2,18980985,1072091232,Tecno,375642,0.019790437640617702
5385,Rajasthan,2021,2,18980985,1072091232,Apple,373677,0.01968691298159711
5386,Rajasthan,2021,2,18980985,1072091232,Huawei,291917,0.015379444217462897
5387,Rajasthan,2021,2,18980985,1072091232,OnePlus,233039,0.012277497716793939
5388,Rajasthan,2021,2,18980985,1072091232,Motorola,188248,0.009917715018477703
5389,Rajasthan,2021,2,18980985,1072091232,Others,1489818,0.07849002567569596
5390,Rajasthan,2021,3,20499465,1429553825,Vivo,5212563,0.2542780018893176
5391,Rajasthan,2021,3,20499465,1429553825,Xiaomi,4289230,0.20923619226160292
5392,Rajasthan,2021,3,20499465,1429553825,Samsung,3672997,0.17917526140316345
5393,Rajasthan,2021,3,20499465,1429553825,Oppo,2855694,0.13930578188260034
5394,Rajasthan,2021,3,20499465,1429553825,Realme,1363093,0.06649407679663835
5395,Rajasthan,2021,3,20499465,1429553825,Tecno,456211,0.02225477591732272
5396,Rajasthan,2021,3,20499465,1429553825,Apple,403105,0.019664171723505954
5397,Rajasthan,2021,3,20499465,1429553825,Huawei,298651,0.014568721671516793
5398,Rajasthan,2021,3,20499465,1429553825,OnePlus,283924,0.013850312678891863
5399,Rajasthan,2021,3,20499465,1429553825,Motorola,186498,0.009097700842436619
5400,Rajasthan,2021,3,20499465,1429553825,Others,1477499,0.07207500293300337
5401,Rajasthan,2021,4,21977202,1185124031,Vivo,5751824,0.26171775642777456
5402,Rajasthan,2021,4,21977202,1185124031,Xiaomi,4469665,0.203377345305376
5403,Rajasthan,2021,4,21977202,1185124031,Samsung,3782393,0.17210530257673384
5404,Rajasthan,2021,4,21977202,1185124031,Oppo,3095179,0.1408358989465538
5405,Rajasthan,2021,4,21977202,1185124031,Realme,1624796,0.07393097629079444
5406,Rajasthan,2021,4,21977202,1185124031,Tecno,521804,0.023742967826386633
5407,Rajasthan,2021,4,21977202,1185124031,Apple,462924,0.021063827870354015
5408,Rajasthan,2021,4,21977202,1185124031,OnePlus,336937,0.015331205491945698
5409,Rajasthan,2021,4,21977202,1185124031,Huawei,287470,0.01308037301563684
5410,Rajasthan,2021,4,21977202,1185124031,Motorola,189233,0.00861042274626224
5411,Rajasthan,2021,4,21977202,1185124031,Others,1454977,0.06620392350218195
5412,Rajasthan,2022,1,23398857,2570606469,Vivo,6252325,0.2672064280746705
5413,Rajasthan,2022,1,23398857,2570606469,Xiaomi,4620642,0.1974729791288523
5414,Rajasthan,2022,1,23398857,2570606469,Samsung,3887688,0.16614862854198392
5415,Rajasthan,2022,1,23398857,2570606469,Oppo,3333119,0.14244794094002114
5416,Rajasthan,2022,1,23398857,2570606469,Realme,1857144,0.07936900507576075
5417,Rajasthan,2022,1,23398857,2570606469,Tecno,613379,0.026214058233699194
5418,Rajasthan,2022,1,23398857,2570606469,Apple,510886,0.02183380153996411
5419,Rajasthan,2022,1,23398857,2570606469,OnePlus,385558,0.016477642476297027
